line_no,text,lg,l_id,folio,col,speaker
1,Del recoꝛdeꝛ eſt grans ſolas,1,l-29v-2-13,29v,2,
2,De cheaus qui gard՚ēt lepas,1,l-29v-2-14,29v,2,
3,Contre le roy ſalehadin,1,l-29v-2-15,29v,2,
4,Des douces pͥnces palasī,1,l-29v-2-16,29v,2,
5,Qui tant furent degñt renō,1,l-29v-2-17,29v,2,
6,En mainte ſale leſpoint on,1,l-29v-2-18,29v,2,
7,P˞ miex uëoir leur contenāce,1,l-29v-2-19,29v,2,
8,Ml՚t eſt bele la rem̄bꝛance,1,l-29v-2-20,29v,2,
9,A regard՚ a maīt pu՚dōme,1,l-29v-2-21,29v,2,
10,A cel tempoire fut aronme,1,l-29v-2-22,29v,2,
11,Li uaillans papes luſiiens,1,l-30r-1-1,30r,1,
12,Qⁱ fiſt croiſieꝛ mains treſtoiēs,1,l-30r-1-2,30r,1,
13,Car iheꝛuſalem eꝛt ꝑdue,1,l-30r-1-3,30r,1,
14,Enmains deſarraſins ceue,1,l-30r-1-4,30r,1,
15,Li roys guis d'acre deſconfis,1,l-30r-1-5,30r,1,
16,Ꝑ traiſon uendus et pꝛis,1,l-30r-1-6,30r,1,
17,⁊ fuſt piureis ſalehadin,1,l-30r-1-7,30r,1,
18,Cis roys pꝛiſt acre ⁊ miſt afin,1,l-30r-1-8,30r,1,
19,Tous les creſtiens q̄ il troua,1,l-30r-1-9,30r,1,
20,Dont mains paiens lecomꝑa,1,l-30r-1-10,30r,1,
21,Des traitoꝛs faus loſengieꝛs,2,l-30r-1-11,30r,1,
22,Li qn̄s detribles fu p՚mieꝛs,2,l-30r-1-12,30r,1,
23,Et li marcis deponfeꝛan,2,l-30r-1-13,30r,1,
24,⁊ d'aſcalone pieꝛes liban,2,l-30r-1-14,30r,1,
25,Apꝛés li ſires debaru,2,l-30r-1-15,30r,1,
26,Et deſate. qn̄s poꝛu,2,l-30r-1-16,30r,1,
27,Cilz cink firent letraiſon,2,l-30r-1-17,30r,1,
28,⁊ uendirent le roy guion,2,l-30r-1-18,30r,1,
29,A ſalhadin leroy ſoudant,2,l-30r-1-19,30r,1,
