line_no,text,lg,l_id,folio,col,speaker
1,SE chaſcuns cuers pēſoit ala ſouffrance,1,l-303r-1-1,303r,1,
2,Que /li filz dieu poꝛ pecheours ſouffri,1,l-303r-1-2,303r,1,
3,⁊ regardaſt ſi gñt humilian ce.,1,l-303r-1-3,303r,1,
4,dont nous sōmes rache te ⁊ nourri.,1,l-303r-1-4,303r,1,
5,/Vierge touſtāz ſeruie ſanz nul. ſi.,1,l-303r-1-5,303r,1,
6,ſeries dou ml՚t grant contraire.,1,l-303r-1-6,303r,1,
7,Car en vos beneois flans,1,l-303r-1-7,303r,1,
8,fu pꝛiſe pour nous refaire.,1,l-303r-1-8,303r,1,
9,char humainne ⁊ ſans,1,l-303r-1-9,303r,1,
10,DOn ſai ie bn̄ ⁊ tele eſt ma creance,2,l-303r-1-10,303r,1,
11,que diex ⁊ homs /vierge de vous naſqui.,2,l-303r-1-11,303r,1,
12,ettot ce fiſt par rieule d'oꝛdenance,2,l-303r-1-12,303r,1,
13,vraie acomplir que pꝛiſe auoit en li.,2,l-303r-1-13,303r,1,
14,Quant il de vous p˞ le pechié iſſi.,2,l-303r-1-14,303r,1,
15,d'/adan ⁊ ſe voult eſtraire,2,l-303r-1-15,303r,1,
16,ſanc ⁊ ſueur ſouffrāz,2,l-303r-1-16,303r,1,
17,de ſe coꝛs pour exemplaire,2,l-303r-1-17,303r,1,
18,mouſtrer d'ieſtre amans.,2,l-303r-1-18,303r,1,
19,ET apꝛés ce /dame de gñt poiſſance.,3,l-303r-1-19,303r,1,
20,ſe benoite chars. le vendꝛedi,3,l-303r-1-20,303r,1,
21,al'eſtake ba tue tenre ⁊ blance,3,l-303r-2-1,303r,2,
22,fu cruel ment et tout ce conſenti.,3,l-303r-2-2,303r,2,
23,et puis ſouffri plus aſſez dont ie di.,3,l-303r-2-3,303r,2,
24,ke ſ'il ne le vouſiſt faire.,3,l-303r-2-4,303r,2,
25,pour pecheours meudians.,3,l-303r-2-5,303r,2,
26,li mondes fuſt en grief haire,3,l-303r-2-6,303r,2,
27,En ynfier manans.,3,l-303r-2-7,303r,2,
28,BIen nous refiſt par uraie ramembꝛanche.,4,l-303r-2-8,303r,2,
29,et par ſa moꝛt k'apꝛés en croiz sēti.,4,l-303r-2-9,303r,2,
30,quant conſenti que /longis de ſa lanche.,4,l-303r-2-10,303r,2,
31,N'aura ſon cuer et ſon coſté ouuri.,4,l-303r-2-11,303r,2,
32,puis ſeu rent treſtout li anemi.,4,l-303r-2-12,303r,2,
33,ke li roys de noble affaire.,4,l-303r-2-13,303r,2,
34,y roit ⁊ en ml՚t bꝛief tans.,4,l-303r-2-14,303r,2,
35,toꝰ ſes amis d'infer traire.,4,l-303r-2-15,303r,2,
36,cōme tous poiſſanz.,4,l-303r-2-16,303r,2,
37,DOnt ſeut deffi ſanz dou tanche.,5,l-303r-2-17,303r,2,
38,le benoite moꝛt les abati.,5,l-303r-2-18,303r,2,
39,Oꝛ lipꝛijes. fleurs de toute honnourance,5,l-303r-2-19,303r,2,
40,pour tout le mont ⁊ pꝛopꝛement pour mi.,5,l-303r-2-20,303r,2,
41,Car vos doulz filz qui onques ne menti.,5,l-303r-2-21,303r,2,
42,diſt ⁊ che nous doit bn̄ plaire.,5,l-303r-2-22,303r,2,
43,ke nus pechierres ſi grans,5,l-303r-2-23,303r,2,
44,n'eſt. k'il n'ait cuer de bonnaire .,5,l-303r-2-24,303r,2,
45,d'ieſtre pardonnans.,5,l-303r-2-25,303r,2,
46,/Dame ki touz cuers eſclai re.,6,l-303r-2-26,303r,2,
47,touz les meſcreans,6,l-303r-2-27,303r,2,
48,welle a nr՚e loy atraire,6,l-303r-2-28,303r,2,
49,dieux ſans fin durans.,6,l-303r-2-29,303r,2,
50,PLaiſans deſirs et eſpoi rs de merchi,7,l-303v-1-1,303v,1,
51,et boi ne amours ki me tient compaignie,7,l-303v-1-2,303v,1,
52,me fait chanter et auoir cuer joli.,7,l-303v-1-3,303v,1,
53,et ſ'a mours fait que da me ai choiſie.,7,l-303v-1-4,303v,1,
54,D'onnour de ſens ſi garnie,7,l-303v-1-5,303v,1,
55,et de ſi fai tich atour.,7,l-303v-1-6,303v,1,
56,ke tout ai mis ſanz retour,7,l-303v-1-7,303v,1,
57,cuer ⁊ coꝛs en ſa baillie.,7,l-303v-1-8,303v,1,
58,AMours ſet tant et puet ⁊ vaut deli,8,l-303v-1-9,303v,1,
59,k'e le ſeur touz a tele ſeig nourie,8,l-303v-1-10,303v,1,
60,c'un diuers cuer fait a .i. autre ouni.,8,l-303v-1-11,303v,1,
61,et d'un acoꝛt amer ſanz (ſeig-) vilonnie.,8,l-303v-1-12,303v,1,
62,et ſa plus bele maiſtrie.,8,l-303v-1-13,303v,1,
63,Car toute amoꝛs ſanz ſeiour,8,l-303v-1-14,303v,1,
64,eſt en chaſcū cuer d'onnour.,8,l-303v-1-15,303v,1,
65,⁊ en touz a vne fie.,8,l-303v-1-16,303v,1,
66,AInz par ſeruir amans ne deſerui,9,l-303v-1-17,303v,1,
67,par nul tra uail k'ali fuſt otroije.,9,l-303v-1-18,303v,1,
68,ioie d'amours ſ'eſkiet il bn̄ aī,9,l-303v-1-19,303v,1,
69,quant amours voit k'ele y eſt emploie.,9,l-303v-1-20,303v,1,
70,k'ele auoit li fait amie.,9,l-303v-1-21,303v,1,
71,ſanz plus de ioie en .i. iour.,9,l-303v-1-22,303v,1,
72,k'il ne poꝛ roit de doulour,9,l-303v-1-23,303v,1,
73,endurer toute ſauie,9,l-303v-1-24,303v,1,
74,DOnt ont cil toꝛt de qui il eſt iehy.,10,l-303v-1-25,303v,1,
75,k'en amer ait angoiſſe ne haſcie.,10,l-303v-1-26,303v,1,
76,car tant ſont douz li (cuer a)mal a cuer d'ami.,10,l-303v-1-27,303v,1,
77,k'a l'en durer li ioie mouteplie,10,l-303v-1-28,303v,1,
78,⁊ ꝯplus mercis d'etrie.,10,l-303v-1-29,303v,1,
79,tant aura ioie greignour.,10,l-303v-2-1,303v,2,
80,Car plus poꝛte gñt ſauoir.,10,l-303v-2-2,303v,2,
81,li dons qñt dame l'otrie.,10,l-303v-2-3,303v,2,
82,DAme d'onnour lues ke pꝛemiers vous vi.,11,l-303v-2-4,303v,2,
83,Ie piercich bien k'a moi n'a feroit mie.,11,l-303v-2-5,303v,2,
84,D'amer ſi haut k'a vous mais contre mi,11,l-303v-2-6,303v,2,
85,fu li miens cuers et fiſt pour lui partie.,11,l-303v-2-7,303v,2,
86,et diſt ke ſeroit folie,11,l-303v-2-8,303v,2,
87,de reſoignier vo valour.,11,l-303v-2-9,303v,2,
88,Car de ſeruir boin ſeignour,11,l-303v-2-10,303v,2,
89,deſierte a double eſt merie.,11,l-303v-2-11,303v,2,
90,A me dame iert enuoie.,12,l-303v-2-12,303v,2,
91,Mes chancons par boine a mour.,12,l-303v-2-13,303v,2,
92,Car ie ſai bien de meillour,12,l-303v-2-14,303v,2,
93,de li ne puet eſtre oïe.,12,l-303v-2-15,303v,2,
94,MOult m'ēſmerueil d'acuns k'ai oït di re.,13,l-303v-2-16,303v,2,
95,ki ont amet oꝛ ne pueent ſouffrir.,13,l-303v-2-17,303v,2,
96,ke nus cuers aint. ainz ne font foꝛs deſpire.,13,l-303v-2-18,303v,2,
97,Les a moureus Mais mes cuers aſſentir,13,l-303v-2-19,303v,2,
98,ne ſe poꝛroit nule ment,13,l-303v-2-20,303v,2,
99,c'onques de bn̄ am՚ talent.,13,l-303v-2-21,303v,2,
100,cuers ki ſanz fin ne veult amours ſeruir.,13,l-303v-2-22,303v,2,
101,⁊ ſes ſerians amer en cō,13,l-303v-2-23,303v,2,
102,DE touz bn̄s ſcet chius le meillour eſlire.,14,l-303v-2-24,303v,2,
103,a ſoi ki ſiert amours ch'eſt ſanz mentir.,14,l-303v-2-25,303v,2,
104,k'a mours les ſiens d'onneſte ſi atyre.,14,l-304r-1-1,304r,1,
105,c'ō les puet bn̄ de touz autres coiſir.,14,l-304r-1-2,304r,1,
106,au parler courtoiſe ment.,14,l-304r-1-3,304r,1,
107,Et ſ'aucuns maint enſifol errement,14,l-304r-1-4,304r,1,
108,qu'il ne veille d'amours parler oir.,14,l-304r-1-5,304r,1,
109,S'en laiſt au mains vrais a mans conuenir,14,l-304r-1-6,304r,1,
110,DOuche occoiſon de chāter et derire,15,l-304r-1-7,304r,1,
111,aurais amans ⁊ de li maintenir,15,l-304r-1-8,304r,1,
112,jo liement ⁊ ſ'aucuns eſt en yre.,15,l-304r-1-9,304r,1,
113,faute d'amours le fait en chou languir.,15,l-304r-1-10,304r,1,
114,Sen tans en folour deſpent.,15,l-304r-1-11,304r,1,
115,et chius en bien ki aīme loiaumēt,15,l-304r-1-12,304r,1,
116,cuers ſanz amour ne puet ioie ſentir.,15,l-304r-1-13,304r,1,
117,la ou amans ſ'a de quoi eſioir.,15,l-304r-1-14,304r,1,
118,AMours en liſeruant nului n'empire,16,l-304r-1-15,304r,1,
119,tant ſoit k'aucuns ne puis mie auenir.,16,l-304r-1-16,304r,1,
120,akiedefois a chou ke il deſire.,16,l-304r-1-17,304r,1,
121,ne doit il pas pour chou amours hair.,16,l-304r-1-18,304r,1,
122,ſ'il ſen plaint n'aīme il noient.,16,l-304r-1-19,304r,1,
123,Car ki n'aroit d'aie ſeulem̄t.,16,l-304r-1-20,304r,1,
124,foꝛs ke de bonne ⁊ bele .j. ſouuenir.,16,l-304r-1-21,304r,1,
125,ſe doit teus bn̄s a amant abelir.,16,l-304r-1-22,304r,1,
126,CE me ſemont d'amer ſanz contre dire.,17,l-304r-1-23,304r,1,
127,ſi loi aument ke ia n'en quier partir.,17,l-304r-1-24,304r,1,
128,Oꝛ veille amours que ie puiſſe ſouffire,17,l-304r-1-25,304r,1,
129,a cheli qui par ſes vairs yex ſaiſit.,17,l-304r-1-26,304r,1,
130,me vint amoureu ſement.,17,l-304r-2-1,304r,2,
131,tres dont ke res gardai pꝛemierement,17,l-304r-2-2,304r,2,
132,Son douch maintien ſa ge pour en aſpꝛir,17,l-304r-2-3,304r,2,
133,cuer d'onnour faire ⁊ de viſſes fuir.,17,l-304r-2-4,304r,2,
134,A Ce joli pui p՚ſent fach de mon chant,18,l-304r-2-5,304r,2,
135,amours ē ſon couuent,18,l-304r-2-6,304r,2,
136,ou non ma dame en qui amour q՚il lir,18,l-304r-2-7,304r,2,
137,me fait le ſens de ma chancon furnir.,18,l-304r-2-8,304r,2,
138,Pleüſt amours q՚ li mondes fuſt teus.,19,l-304r-2-9,304r,2,
139,k'il fu jadis. qñt ie pꝛemiers amai.,19,l-304r-2-10,304r,2,
140,dont aroient boin tant li a moureus.,19,l-304r-2-11,304r,2,
141,oꝛ n'en ont point dont ml՚t ſui en eſmai.,19,l-304r-2-12,304r,2,
142,Car il n'oſent hui eſt liiours amer.,19,l-304r-2-13,304r,2,
143,Et ſ'il aīment chaſcuns ē veult ꝑler.,19,l-304r-2-14,304r,2,
144,pour chou n'aura iamais ce m'eſt auis.,19,l-304r-2-15,304r,2,
145,ſaiſon apoint amie ne amis.,19,l-304r-2-16,304r,2,
146,OR eſt beſoins que chas cuns ſoit ſi pꝛeuz,20,l-304r-2-17,304r,2,
147,qⁱl puiſt tenir d'amour le chemin urai.,20,l-304r-2-18,304r,2,
148,S'il ot par ler eſtre ne doit honteꝰ.,20,l-304r-2-19,304r,2,
149,Ainz doit juer auec chiaꝰ ſanz de lai.,20,l-304r-2-20,304r,2,
150,ki ſe painnēt de li a deſtouber.,20,l-304r-2-21,304r,2,
151,ainſſi puet on lui ⁊ autrui garder.,20,l-304r-2-22,304r,2,
152,Li ſages vit entre ſes anemis.,20,l-304v-1-1,304v,1,
153,Ou li ſos eſt en tre les ſiens mendis.,20,l-304v-1-2,304v,1,
154,ENſement va li mondes ki n'eſt pꝛeus.,21,l-304v-1-3,304v,1,
155,pour ce me ſui apenſez ke g'irai.,21,l-304v-1-4,304v,1,
