line_no,text,lg,l_id,folio,col,speaker
1,Une pucelle Me pꝛia,1,l-49r-2-1,49r,2,
2,Que ie .i. chapel Li feiſſe,1,l-49r-2-2,49r,2,
3,Com longuemēt q՚ g'imeiſſe,1,l-49r-2-3,49r,2,
4,Et ie li fis tout par loiſſir,1,l-49r-2-4,49r,2,
5,Ml՚t voulentieꝛs asō plaiſſir,1,l-49r-2-5,49r,2,
6,Au cōmanc՚ de mō chapel,2,l-49r-2-6,49r,2,
7,Pour q՚ il ſeꝛa plus bel,2,l-49r-2-7,49r,2,
8,G'imetrai la fleur delis,2,l-49r-2-8,49r,2,
9,Qⁱ eſt ml՚t belle agñt devis,2,l-49r-2-9,49r,2,
10,La ſeconde eſt la violete,2,l-49r-2-10,49r,2,
11,La tieꝛce fleur vne flourete,2,l-49r-2-11,49r,2,
12,La ſouſie qͥ eſt ml՚t belle,2,l-49r-2-12,49r,2,
13,Laquarte flour eꝛt la ꝑſelle,2,l-49r-2-13,49r,2,
14,La quine flour eſt la cōſaude,2,l-49r-2-14,49r,2,
15,Ꝑ quoi li chapeles ſe ſaude,2,l-49r-2-15,49r,2,
16,La ſiſime roſe eſpanie,2,l-49r-2-16,49r,2,
17,⁊ la ſeptime lacolie,2,l-49r-2-17,49r,2,
18,Ueſci chapel degñt hauteſce,3,l-49r-2-18,49r,2,
19,Chaſcū fleur dōne vētance,3,l-49r-2-19,49r,2,
20,Q՚ la pucelle doit auoir,3,l-49r-2-20,49r,2,
21,⁊ retenir ꝑ eſtouuoir,3,l-49r-2-21,49r,2,
22,La fleur delis eſt blāche ⁊ digne,4,l-49r-2-22,49r,2,
23,Qui ala pucelle deſtine,4,l-49r-2-23,49r,2,
24,De /lameꝛe dieu honnoꝛeꝛ,4,l-49r-2-24,49r,2,
25,Et dieu ⁊ ſainte egliſe ameꝛ,4,l-49v-1-1,49v,1,
26,⁊ ſiſoit coie et taiſans,4,l-49v-1-2,49v,1,
27,Pour eſcouteꝛ les meſdisās,4,l-49v-1-3,49v,1,
28,La violete eſt la ſeconde,5,l-49v-1-4,49v,1,
29,Ceſt vne douce floꝛ amonde,5,l-49v-1-5,49v,1,
30,Qⁱ deuiſſe par ſa doucoꝛ,5,l-49v-1-6,49v,1,
31,A la pucele gñt voloꝛ,5,l-49v-1-7,49v,1,
32,Voulentieꝛs aleꝛ aumouſtieꝛ,5,l-49v-1-8,49v,1,
33,Et eſcouteꝛ le dieu meſtieꝛ,5,l-49v-1-9,49v,1,
34,La tieꝛce floꝛ eſt la ſoucie,6,l-49v-1-10,49v,1,
35,Qⁱ ml՚t gñt choſe ſenefie,6,l-49v-1-11,49v,1,
36,La ſouſie reſemble loꝛ,6,l-49v-1-12,49v,1,
37,Qⁱ bn̄ regarde en treſoꝛ,6,l-49v-1-13,49v,1,
38,Soit en iaue ou ē fumieꝛ,6,l-49v-1-14,49v,1,
39,Ml՚t longuement sās empꝛirieꝛ,6,l-49v-1-15,49v,1,
40,Auſi doit pucele sō coꝛs,6,l-49v-1-16,49v,1,
41,Gardeꝛ com ſe garde lioꝛs,6,l-49v-1-17,49v,1,
42,Sans male teiche receuoir,6,l-49v-1-18,49v,1,
43,Com puiſt ſur lur aꝑceuoir,6,l-49v-1-19,49v,1,
44,La peꝛſelle eſt de gñt bonté,7,l-49v-1-20,49v,1,
45,Qⁱ ſenefie humilité,7,l-49v-1-21,49v,1,
46,Pour ce vꝰ dige vraiemēt,7,l-49v-1-22,49v,1,
47,Pucele doit viure hūblemēt,7,l-49v-1-23,49v,1,
48,La couſaude eſt la qͥnte floꝛ,8,l-49v-1-24,49v,1,
49,Qⁱ contre laclarte du iour,8,l-49v-1-25,49v,1,
50,Euure auſoleil ⁊ ſi reſtant,8,l-49v-1-26,49v,1,
51,Et la pucelle qͥ ſentant,8,l-49v-1-27,49v,1,
52,Doit ouurir ſon cueꝛ ē bōne euure,8,l-49v-1-28,49v,1,
53,Tout auſſi cō la couſaude euure,8,l-49v-1-29,49v,1,
54,⁊ clot contre lanuit obſcure,8,l-49v-1-30,49v,1,
55,Doit lapucelle ꝑ nature,8,l-49v-1-31,49v,1,
56,Eſcueꝛ toute vilonie,8,l-49v-1-32,49v,1,
57,⁊ entendꝛe alacourtoiſſie,8,l-49v-1-33,49v,1,
58,La ſiſime ſi eſt la roſe,9,l-49v-1-34,49v,1,
59,Qⁱ toutes autres fleurs apoſe,9,l-49v-1-35,49v,1,
60,Debiauté ⁊ de ſeignoꝛie,9,l-49v-1-36,49v,1,
61,Pour l'amour de/ſainte marie,9,l-49v-1-37,49v,1,
62,/Qⁱ du coꝛs dieu fu hōnoꝛee,9,l-49v-1-38,49v,1,
63,/Et fu pucelle demouree,9,l-49v-2-1,49v,2,
64,La ſeptime eſt liacolie,10,l-49v-2-2,49v,2,
65,Qⁱ toutes autres floꝛs alie,10,l-49v-2-3,49v,2,
66,Q՚ dieu li afet lucanetes,10,l-49v-2-4,49v,2,
67,q՚ pour lui loeꝛ furēt faites,10,l-49v-2-5,49v,2,
68,Qñt .i. chapel ꝑt vne floꝛ,10,l-49v-2-6,49v,2,
69,Ml՚t en dechiet deſa valoꝛ,10,l-49v-2-7,49v,2,
70,Ainſi eſt il delameſchine,10,l-49v-2-8,49v,2,
71,Qⁱ deſa chaasté de chine,10,l-49v-2-9,49v,2,
72,Pucelle vns vallés vꝰ pꝛoie,10,l-49v-2-10,49v,2,
73,Q՚ chaſcūne ſon cueꝛ otroie,10,l-49v-2-11,49v,2,
74,Du chapel ⁊ ſi le retiegne,10,l-49v-2-12,49v,2,
