line_no,text,lg,l_id,folio,col,speaker
86,Voꝰ pleſt tous ceulz qⁱ reclam՚,8,l-153r-2-13,153r,2,
87,Voꝰ veulent deuant /vr՚e filz,8,l-153r-2-14,153r,2,
88,Car ce qu'a /vo fil demander,8,l-153r-2-15,153r,2,
89,Pour toꝰ vos ſeruans enbaum՚,8,l-153r-2-16,153r,2,
90,Volez il veult ſes cuers eſt tiex.,8,l-153r-2-17,153r,2,
91,Come il apꝑt n'eſt hōs moꝛtiex,8,l-153r-2-18,153r,2,
92,Tant ſerueſiſt le roy des ciex,8,l-153r-2-19,153r,2,
93,Ne les ſains c'on doit honoꝛer,8,l-153r-2-20,153r,2,
94,Se de /la royne gentiex,8,l-153r-2-21,153r,2,
95,Ne ſe fait bien du tout es ciex,8,l-153r-2-22,153r,2,
96,Des ciex ſera n'en dout douter,8,l-153r-2-23,153r,2,
97,/Lumiere qⁱ tout eſclarcis,9,l-153r-2-24,153r,2,
98,/Soleil qui le mōde embelis,9,l-153r-2-25,153r,2,
99,/Virge plaine de gñt valour,9,l-153r-2-26,153r,2,
100,O /baumes qui noꝰ adoucis,9,l-153r-2-27,153r,2,
101,/Mirgeſſe qⁱ des maulz gueris,9,l-153r-2-28,153r,2,
102,O /dyamant de gñt doucour,9,l-153r-2-29,153r,2,
103,O /bericle de gñt amour,9,l-153r-2-30,153r,2,
104,Ꝑ toy fu ſathan deſcōfis,9,l-153r-2-31,153r,2,
105,Qⁱ noꝰ tenoit en tenebꝛour,9,l-153r-2-32,153r,2,
106,/Royne ꝑ tres gñt feruour,9,l-153r-2-33,153r,2,
107,Conduiſiez noꝰ au douteus ioꝛ,9,l-153r-2-34,153r,2,
108,Qu'eſlira diex les ſiens amis,9,l-153r-2-35,153r,2,
