line_no,text,lg,l_id,folio,col,speaker
1,EL non de /ih՚ucriſt; Qui eſt nr՚e douz pere,1,l-202r-1-1,202r,1,
2,Veul cōmencier .i. dit Mais poꝛ la gñt miſere,1,l-202r-1-2,202r,1,
3,Q՚ ie ſent de denz moi; Pri a/ſa douce mere,1,l-202r-1-3,202r,1,
4,Q՚ ie puiſſe conclurre; Ꝑ tel point ma matere,1,l-202r-1-4,202r,1,
5,Qv'a toꝰ ceulz qui l'oꝛront; Puiſt eſtre poꝛfitable,2,l-202r-1-5,202r,1,
6,Bonne gent il n'eſt roy. Prince ne conneſtable,2,l-202r-1-6,202r,1,
7,S'il ſe ſent en pechié; ⁊ ne ſe rent coupable,2,l-202r-1-7,202r,1,
8,Qⁱl ne faille qu'il chiee; En la main du dëable.,2,l-202r-1-8,202r,1,
9,Bon ſe feroit garder; De chëoir en teulz rois,3,l-202r-1-9,202r,1,
10,Car qui y chiet n'en yſt En .ij. mois ne en trois,3,l-202r-1-10,202r,1,
11,⁊ faut qu'il y demeure; Tant que /li roys de roys,3,l-202r-1-11,202r,1,
12,De mourra enlaioie; Ou il n'a nus deſtrois,3,l-202r-1-12,202r,1,
13,C'eſt ou ſoulaz des ciex Ou touz poꝛrons venir,4,l-202r-2-1,202r,2,
14,Se du cuer noꝰ meton; A /ih՚ucriſt ſeruir.,4,l-202r-2-2,202r,2,
15,Si comme fiſt celui; De qui poꝛrons oir,4,l-202r-2-3,202r,2,
16,Il fu né a/rouem; Mais ml՚t ot aſſouffrir,4,l-202r-2-4,202r,2,
17,Avant que fuſt abſous Des maus q̃uoit bꝛaſcés,5,l-202r-2-5,202r,2,
18,Fu Rob՚t le dëable De toutes genz nōmez,5,l-202r-2-6,202r,2,
19,Vous oꝛrez par q՚l cauſe; S'entendꝛe me voulez,5,l-202r-2-7,202r,2,
20,Ilot en /noꝛmendie; Au temps que vous oez,5,l-202r-2-8,202r,2,
21,UN duc bon iuſticier; ⁊ hardi et appert,6,l-202r-2-9,202r,2,
22,Les croniques teſmoīgnēt; Qu'il auoit non aubert.,6,l-202r-2-10,202r,2,
23,A ſeruir /ih՚ucriſt Auoit le cuer ouuert.,6,l-202r-2-11,202r,2,
24,Bien emploie ſon tēps; Qⁱ a tel ſeignour ſert.,6,l-202r-2-12,202r,2,
25,A vn Noel tint court; Le franc duc a /vernon.,7,l-202r-2-13,202r,2,
26,Mais n'auoit poīt de fēme; Si que tuit li baron.,7,l-202r-2-14,202r,2,
27,Li pꝛierent pour dieu; ⁊ pour ſon digne non.,7,l-202r-2-15,202r,2,
28,Que il ſe mariaſt; Mais il diſt a cler ſon,7,l-202r-2-16,202r,2,
29,SEignour a v՚re los. De gré me mariaſſe,8,l-202r-2-17,202r,2,
30,Se partie endꝛoit moi; Seuſſe ne trouuaiſſe,8,l-202r-2-18,202r,2,
31,N'en ſai nule ne ſoit Ou trop haute ou trop baſſe,8,l-202r-2-19,202r,2,
32,Ou que ne m'a partiengne. L'un d'euz diſt ſanz eſpaſſe,8,l-202v-1-1,202v,1,
33,Chier ſire ie ſai telle; Dont ia n'arez uergoigne,9,l-202v-1-2,202v,1,
34,Ml՚t eſt plaiſant ⁊ belle; Fille au duc de /bourgoigne,9,l-202v-1-3,202v,1,
35,Se vous la demandez; Vous l'aurez ſanz eſſoigne,9,l-202v-1-4,202v,1,
36,Loꝛs reſpondi le duc; Ci a bonne beſoingne.,9,l-202v-1-5,202v,1,
37,ERrant fiſt par meſſages Enquerir la pucelle.,10,l-202v-1-6,202v,1,
38,⁊ on li enuoia. Sanz faire gñt querelle,10,l-202v-1-7,202v,1,
39,A /Rouen eſpouſa; En ſa maiſtre chapelle,10,l-202v-1-8,202v,1,
40,Noꝛmans ⁊ bourguenōs; Firent ioie ml՚t bele.,10,l-202v-1-9,202v,1,
41,LE duc auec la dame; Fu bn̄ .xviij. ans.,11,l-202v-1-10,202v,1,
42,C'onques ne plot a dieu; Qu'il euſſent enfans,11,l-202v-1-11,202v,1,
43,S'eſtoient il ſouuent Confez ⁊ repentant,11,l-202v-1-12,202v,1,
44,⁊ vers le menu pueple Dous ⁊ humilians.,11,l-202v-1-13,202v,1,
45,TOutes foiz que le duc Giſoit o ſa moullier,12,l-202v-1-14,202v,1,
46,De bon cuer requeroit A dieu le dꝛoiturier.,12,l-202v-1-15,202v,1,
47,Q՚ par ſa digne grace; Li vouſiſt enuoier,12,l-202v-1-16,202v,1,
48,Hoir qui eüſt puiſſance De ſa loy eſſaucier,12,l-202v-1-17,202v,1,
49,Et tant qu'a .i. matin. Que le duc ſe leua.,13,l-202v-1-18,202v,1,
50,Il diſt a la duceſſe. Trop malem̄t noꝰ va.,13,l-202v-1-19,202v,1,
51,Q՚ nus enfans n'auons Par dieu qui me foꝛma.,13,l-202v-2-1,202v,2,
52,Ie croi que pechié fu. Qñt on nous aſſambla,13,l-202v-2-2,202v,2,
53,S'A .i. autre hōme fuſt Le ur՚e coꝛs donnez,14,l-202v-2-3,202v,2,
54,Des enfanz poꝛtiſſiez. Ie croi en vos coſtez.,14,l-202v-2-4,202v,2,
55,⁊ ſ'autre femme euſſe; Auſſi de l'autre lez,14,l-202v-2-5,202v,2,
56,Des enfans engendꝛaſſe I'en ſui touz treſpenſſez,14,l-202v-2-6,202v,2,
57,NOn pas pour tant ꝑ foy; Q՚ iamais en mauie,15,l-202v-2-7,202v,2,
58,Aie afemme qu'a vous Charnelle compaignie,15,l-202v-2-8,202v,2,
59,Se vous ne treſpaſſez; Mais ne le deſir mie,15,l-202v-2-9,202v,2,
60,La duceſſe l'oÿ; Si diſt auoiz ſerie.,15,l-202v-2-10,202v,2,
61,Uoir en gré noꝰ faut pꝛendꝛe Ce que diex nous enuoie,16,l-202v-2-11,202v,2,
62,Le duc ala chacier A qui foꝛment anoie,16,l-202v-2-12,202v,2,
63,La dame demoura; Qⁱ n'auoit point de ioie,16,l-202v-2-13,202v,2,
64,Ou lit qui fu couuert De fin oꝛ ⁊ de ſoie,16,l-202v-2-14,202v,2,
65,ON ſoupirant a dit; Diex me het bn̄ le voi,17,l-202v-2-15,202v,2,
66,I'en contre ml՚t de fēmes; Qⁱ n'ont ne ce ne quoi,17,l-202v-2-16,202v,2,
67,Sont .iij. enfanz. ou .iiij. A poi que ne renoi.,17,l-202v-2-17,202v,2,
68,Dieu ⁊ tout ſon pooir Ie ſui en grant anoi,17,l-202v-2-18,202v,2,
69,Pvis que il ne me veult Nus enfanz enuoier.,18,l-202v-2-19,202v,2,
70,Si m'en envoit le dyable Se il m'en puet aidier.,18,l-203r-1-1,203r,1,
71,Onq՚s mais ne diſt mot; Qⁱ li couſtat tant chier,18,l-203r-1-2,203r,1,
72,Car ſachiez l'anemi; Qⁱ n'a ſon deſirrier,18,l-203r-1-3,203r,1,
73,FOꝛs des bonnes gens Metre en ſa ſubiecion,19,l-203r-1-4,203r,1,
74,Retint bn̄ de la dame La mauuaiſe (parole )raiſon,19,l-203r-1-5,203r,1,
75,Si foꝛt tempta le duc Qu'en l'eure derandon,19,l-203r-1-6,203r,1,
76,S'en retourna du bois ⁊ vint en ſa maiſon,19,l-203r-1-7,203r,1,
77,LA duceſſe trouua; Ml՚t foꝛment courrouciee,20,l-203r-1-8,203r,1,
78,En l'eure l'acola Tendꝛement la baiſie,20,l-203r-1-9,203r,1,
79,Du ſurplus qu'il li fiſt Ne vous parlerai mie,20,l-203r-1-10,203r,1,
80,Mais ſachiez que le duc Diſt douz diex ie vous pꝛie,20,l-203r-1-11,203r,1,
81,CIl vous plaiſt que i'engēdꝛe Enfant en ceſte dame,21,l-203r-1-12,203r,1,
82,Veilliez que il voꝰ ſerue Au ſauuement de ſ'ame,21,l-203r-1-13,203r,1,
83,La ducheſſe ꝑla. ⁊ diſt ꝯ fole femme,21,l-203r-1-14,203r,1,
84,Mais tout ſoit au dëable Qⁱ ne quiert que diffame,21,l-203r-1-15,203r,1,
85,Pvis que diex n'a puiſſāce Q՚ nus enfans nous doint,22,l-203r-1-16,203r,1,
86,Ie le doins au dëable S'en ai conceu point,22,l-203r-1-17,203r,1,
87,L'anemi l'oÿ bien. Qⁱ pluſeurs maus ꝯioins,22,l-203r-1-18,203r,1,
88,Celle foiz fiſt tourner La choſe ſi apoint.,22,l-203r-1-19,203r,1,
89,Qv'en ſa fem̄e engendꝛa Li bons dus .i. enfant.,23,l-203r-2-1,203r,2,
90,Qⁱ puis fiſt ml՚t de maus. Ꝯ vous oꝛrez auant.,23,l-203r-2-2,203r,2,
91,Il fu de ſa nature Si tres cruel tirant,23,l-203r-2-3,203r,2,
92,Qu'ē ne trouuaſt pas pire En ceſt ſiecle uiuant,23,l-203r-2-4,203r,2,
93,MAis puis paia la dame Des folours qu'elle empͥſt,24,l-203r-2-5,203r,2,
94,Qu'au iour qu'il treſpaſſa ⁊ que la moꝛt le pꝛiſt,24,l-203r-2-6,203r,2,
95,Fu pꝛeſentee ſ'ame Par deuant /ih՚ucriſt,24,l-203r-2-7,203r,2,
96,Ainſſi ꝯme l'en trueue En pluſeurs lieus eſcriſt,24,l-203r-2-8,203r,2,
97,CElle qui au dëable Ot ſon enfant rendu,25,l-203r-2-9,203r,2,
98,Le poꝛta juſqu'au fine Q՚ temps d'enfanter fu,25,l-203r-2-10,203r,2,
99,Mais ainz qu'en fuſt deliure A tant de mal eü,25,l-203r-2-11,203r,2,
100,Q՚ les dames cuidoiēt Q՚ ſon iour fuſt venu.,25,l-203r-2-12,203r,2,
101,LA ducheſſe diſoit Quant vint autrauaillier,26,l-203r-2-13,203r,2,
102,Laſſe d'auoir enfant Auoie gñt meſtier,26,l-203r-2-14,203r,2,
103,Voir gñt deſir auoie De ma moꝛt auancier,26,l-203r-2-15,203r,2,
104,En tel deſtreſce fu; Pres d'u mois tout entier,26,l-203r-2-16,203r,2,
105,LE duc pour la duceſſe Pria mainte journee,27,l-203r-2-17,203r,2,
106,Se ce n'eüſt eſté Ia n'en fuſt eſchapee,27,l-203r-2-18,203r,2,
107,Mais qñt la creature Dont parole fu nee,27,l-203r-2-19,203r,2,
108,Les croniques teſmoīgnēt Qu'il vint vne nuee,27,l-203v-1-1,203v,1,
109,SI noire qu'il ſambloit Qu'il deüſt anuitier,28,l-203v-1-2,203v,1,
110,A tonner commenca ⁊ foꝛt a eſclairier,28,l-203v-1-3,203v,1,
111,Les .iiij. vens venterent Le plus maiſtre quartier,28,l-203v-1-4,203v,1,
112,De la uiex tour chai Chaſcun ſ'ala mucier,28,l-203v-1-5,203v,1,
113,C'On cuidoit que le mōde Deüſt finer (tantoſt) errant,29,l-203v-1-6,203v,1,
114,Quant le temps; A paiſa on baptiz a l'enfant,29,l-203v-1-7,203v,1,
115,Robert fu apellez Touz iourz aloit bꝛaiant,29,l-203v-1-8,203v,1,
116,Mais ſachiez de verité Qu'il eſtoit bel ⁊ grant,29,l-203v-1-9,203v,1,
117,MAis on ne le pooit Nulement apaier,30,l-203v-1-10,203v,1,
118,Il naſqui ſi coꝛſu Ꝯ ſ'eüſt .i. an entier,30,l-203v-1-11,203v,1,
119,Des que les denz livindꝛēt Bn̄ vous puis teſmoingnier,30,l-203v-1-12,203v,1,
120,Qu'il n'eſtoit femme nule Qui l'oſaſt alaitier,30,l-203v-1-13,203v,1,
121,Qu'au dens a ſes nourrices Les mameles moꝛdoit,31,l-203v-1-14,203v,1,
122,Quant il le failloit boire Acoꝛnetez eſtoit,31,l-203v-1-15,203v,1,
123,Ainz qu'il eüſt .i. an Ilaloit et parloit,31,l-203v-1-16,203v,1,
124,Plus crut ⁊ embarni ⁊ plus de mal faiſoit,31,l-203v-1-17,203v,1,
125,DEsce qu'il pot par chambꝛes ⁊ par ſales fuir,32,l-203v-1-18,203v,1,
126,Il ne trouuaſt enfant Qu'il ne couruſt ferir,32,l-203v-1-19,203v,1,
127,De pierre ou de baſton S'il le pooit tenir,32,l-203v-2-1,203v,2,
128,Treſtouz iourz faiſoit mal On ne ſauoit venir,32,l-203v-2-2,203v,2,
129,EM place ou il feüſt Nieüſt crierie,33,l-203v-2-3,203v,2,
130,A l'un rompoit les rains ⁊ a l'autre l'oïe.,33,l-203v-2-4,203v,2,
131,Les ſeigneurs ſ'en rioient De quoi ce fu folie,33,l-203v-2-5,203v,2,
132,Car puis maudirent l'eure Qu'il vint onques en vie,33,l-203v-2-6,203v,2,
133,LE duc ⁊ la ducheſſe L'amoient ml՚t foꝛment,34,l-203v-2-7,203v,2,
134,Qu'en li ſouffroit a faire Son bon ⁊ ſon talent,34,l-203v-2-8,203v,2,
135,On diſoit il eſt iones Il n'a point d'eſcient,34,l-203v-2-9,203v,2,
136,On ſe plaignoit de li. ⁊ menu ⁊ ſouuent,34,l-203v-2-10,203v,2,
137,EM poi de temps devint Demembꝛes bn̄ foꝛmez,35,l-203v-2-11,203v,2,
138,Ꝯ dit que mauuais arbꝛe Croiſt volentiers aſſez,35,l-203v-2-12,203v,2,
139,Il couroit par les rues Ꝯme .i. eſceruellez,35,l-203v-2-13,203v,2,
140,L'un feroit par la teſte L'autre par les coſtez,35,l-203v-2-14,203v,2,
141,LEs enfanz le doutoiēt Bn̄ y auoit raiſon,36,l-203v-2-15,203v,2,
142,Qñt robert ſ'en venoit Vers eulz tout arandō,36,l-203v-2-16,203v,2,
143,A haute voiz diſoient Fuions ent en maiſon,36,l-203v-2-17,203v,2,
144,Veſci robert le dëable En ſa main .i. baſton,36,l-203v-2-18,203v,2,
145,LE ꝯmun des enfanz Le ſournon li donna.,37,l-203v-2-19,203v,2,
146,Q՚ Robert le dëable Fu nommé ca ⁊ la,37,l-204r-1-1,204r,1,
147,Il ne li chay puis N'en piece ne fera,37,l-204r-1-2,204r,1,
148,QUant robert ot .vij. anz Son pere l'apela,37,l-204r-1-3,204r,1,
