line_no,text,lg,l_id,folio,col,speaker
1,/ROys des /frans Haez les deſroys,1,l-392v-2-1,392v,2,
2,Regardez com /Li roys des roys,1,l-392v-2-2,392v,2,
3,/Ih՚ucriſt qui les ſiēs auoie,1,l-392v-2-3,392v,2,
4,Cō de loins vꝰ a mis a uoie,1,l-392v-2-4,392v,2,
5,De lui bn̄ cōnoiſtre ⁊ ameꝛ,1,l-392v-2-5,392v,2,
6,Entr՚e vou a fait clameꝛ,1,l-392v-2-6,392v,2,
7,/Roy des /francois la noble gēt,1,l-392v-2-7,392v,2,
8,Ceꝛtes cia bon bel ⁊ gent,1,l-392v-2-8,392v,2,
9,En grant dignete ꝑ creü,1,l-392v-2-9,392v,2,
10,Bn̄ vꝰ a de loing pour veü,1,l-392v-2-10,392v,2,
11,Ml՚t li deuez bn̄ obeir,1,l-392v-2-11,392v,2,
12,En coꝛ vꝰ puet il eſchair,1,l-392v-2-12,392v,2,
13,De li plus grant reaume aſſez,1,l-392v-2-13,392v,2,
14,C'eſt paradis qui apaſſez,1,l-392v-2-14,392v,2,
15,Touz les rotaumes de ceſt mōde,1,l-392v-2-15,392v,2,
16,Roys vo vie doit eſtre monde,1,l-392v-2-16,392v,2,
17,⁊ nete de vilains pechiez,1,l-392v-2-17,392v,2,
18,Et vos coꝛs ſi bn̄ entechiez,1,l-392v-2-18,392v,2,
19,C'om pꝛaigne avous bōne eſſēplaire,1,l-392v-2-19,392v,2,
20,Si pourres miex a toꝰ ceꝰ plaire,1,l-392v-2-20,392v,2,
21,De qui vꝰ eſtez roys clamez,1,l-392v-2-21,392v,2,
22,Bn̄ doit de vꝰ diex eſtre amez,1,l-392v-2-22,392v,2,
23,Et bn̄ ꝑt q՚ il vꝰ achieꝛ,1,l-392v-2-23,392v,2,
24,Qñt de ſi loins vꝰ volt huchieꝛ,1,l-392v-2-24,392v,2,
25,P˞ /les francois metre en vo garde,1,l-392v-2-25,392v,2,
26,Gentilz roys dont oꝛp՚nez garde,1,l-393r-1-1,393r,1,
27,A quelle heure a vꝰ les liura,1,l-393r-1-2,393r,1,
28,Ce fu au iour qu'il de liura,1,l-393r-1-3,393r,1,
29,Les ſiens de la paine d'enfeꝛ,1,l-393r-1-4,393r,1,
30,Le cueꝛ aurés plus dur q՚ feꝛ,1,l-393r-1-5,393r,1,
31,Se vous ace iour ne penſez,1,l-393r-1-6,393r,1,
32,Et la gloſſe n'en diſpenſez,1,l-393r-1-7,393r,1,
33,Si com bons roys qⁱ doit pēſeꝛ,1,l-393r-1-8,393r,1,
34,De ſa vie adꝛoit diſpenſeꝛ,1,l-393r-1-9,393r,1,
35,Roys au iour du bō venredi,2,l-393r-1-10,393r,1,
36,Si voir cōme ie le vꝰ di,2,l-393r-1-11,393r,1,
37,Vꝰ fiſt dieus roys detoꝰ /les frans,2,l-393r-1-12,393r,1,
38,Oꝛ ſoiez dont courtois ⁊ frans,2,l-393r-1-13,393r,1,
39,Iuſtez piex ⁊ miſeꝛicoꝛs,2,l-393r-1-14,393r,1,
40,Si cō diex fiſt qui tout sō coꝛs,2,l-393r-1-15,393r,1,
41,Volt as /felons iuis liureꝛ,2,l-393r-1-16,393r,1,
42,P˞ les ſient d'enfeꝛ de liureꝛ,2,l-393r-1-17,393r,1,
43,A cel iour furēt deliurez,3,l-393r-1-18,393r,1,
