line_no,text,lg,l_id,folio,col,speaker
1,AE fui l'autrieꝛ a vne feſte,1,l-26r-1-1,26r,1,
2,Au partir. me dolut la teſte,1,l-26r-1-2,26r,1,
3,Pource q՚ ie bus vins diueꝛs,1,l-26r-1-3,26r,1,
4,En mō chief mōteꝛēt li v՚s,1,l-26r-1-4,26r,1,
5,Qⁱ me firēt ce diſt diſteꝛ,1,l-26r-1-5,26r,1,
6,Q՚ vꝰ moꝛrez ci recoꝛdeꝛ,1,l-26r-1-6,26r,1,
7,Li diex damours ſafeſte fiſt,1,l-26r-1-7,26r,1,
8,Mes noiſſe ⁊ cōtēs la deſfiſt,1,l-26r-1-8,26r,1,
9,Des vins qͥ ce plet ētameꝛēt,1,l-26r-1-9,26r,1,
10,⁊ puis ēſemble ſe m՚leꝛēt,1,l-26r-1-10,26r,1,
11,De bouche entreꝰ ſe deſmētirēt,1,l-26r-1-11,26r,1,
12,⁊ a bn̄ pou ſe des mentirēt,1,l-26r-1-12,26r,1,
13,P˞ ce que chaſcū vouloit eſtre,1,l-26r-1-13,26r,1,
14,De plꝰ honnoꝛe ⁊ le meſtre,1,l-26r-1-14,26r,1,
15,Biaune clameci ⁊ auceꝛre,1,l-26r-1-15,26r,1,
16,Miſtrēt leſpee hoꝛs du fueꝛre,1,l-26r-1-16,26r,1,
17,⁊ cuidieꝛēt faire v՚goingne,1,l-26r-1-17,26r,1,
18,A s՚. iejan ⁊ a gacoingne,1,l-26r-1-18,26r,1,
19,⁊ dautre part a la rochelle,1,l-26r-1-19,26r,1,
20,Ains cōmanca la q՚relle,1,l-26r-1-20,26r,1,
21,Car chaſcū ſemiſt adeſfāce,1,l-26r-1-21,26r,1,
22,Loꝛs fiſt diex damour deſfāce,1,l-26r-1-22,26r,1,
23,Q՚ plus ne sen tremenaſcaſſēt.,1,l-26r-2-1,26r,2,
24,Aincois leur reſpōs. ꝑpoſaſſēt.,1,l-26r-2-2,26r,2,
25,Sicōme a chaſcū p˞tendꝛoit,1,l-26r-2-3,26r,2,
26,⁊ ſur ce dꝛoit il leur rendꝛoit,1,l-26r-2-4,26r,2,
27,Selonc le miex q՚ il ſaroit,1,l-26r-2-5,26r,2,
28,⁊ ꝑ le conſeil qu'il aroit,1,l-26r-2-6,26r,2,
29,Des vins qͥ venus ieſtoient,1,l-26r-2-7,26r,2,
