line_no,text,lg,l_id,folio,col,speaker
1,OR eſcoutes ſeingnoꝛ Qui dame diex uoꝯ ames,1,l-91v-1-1,91v,1,
2,Qui les poines d'enfeꝛ Et les toꝛmens doutes,1,l-91v-1-2,91v,1,
3,Ieuous feꝛai oir S'entendꝛe me voules,1,l-91v-1-3,91v,1,
4,Coum̄t pechieꝛres hons Eſt en enfeꝛ penes,1,l-91v-1-4,91v,1,
5,Des grans paines d'enfeꝛ Vous conteꝛai partie,2,l-91v-1-5,91v,1,
6,Ꝑ garant d'eſcriture Si n'en mentirai mie,2,l-91v-1-6,91v,1,
7,Coume pechieꝛes homs Le deſeꝛt enſauie,2,l-91v-1-7,91v,1,
8,Q՚ diex ne veut ameꝛ Ains maint ēfelonie,2,l-91v-1-8,91v,1,
9,Seingnour (a). de ſous cel air a .i. ciel ce ſaués,3,l-91v-1-9,91v,1,
10,Deſoleil et delune Et d'eſtoilles liſtes,3,l-91v-2-1,91v,2,
11,Ꝑ qui tous li mons eſt Tres bien enlumines,3,l-91v-2-2,91v,2,
12,Deſour cel a .i. autre Qui eſt ciel apeles,3,l-91v-2-3,91v,2,
13,Apꝛés eſt litieꝛs cies ou eſt lamaiſtes,4,l-91v-2-4,91v,2,
14,Ou /li fix diex ꝑmaint Qui de /uirge fu nés,4,l-91v-2-5,91v,2,
15,Qui pour lenos pechies Fu en lacrois penes,4,l-91v-2-6,91v,2,
16,Quant diable nos ot Tretous deſeꝛites,4,l-91v-2-7,91v,2,
17,Puis nefu hons moꝛtex Qui ces .iij. ciex neiſt,5,l-91v-2-8,91v,2,
18,Foꝛs /l'a poſtre ſaint pol Qui lamoꝛ diex conquiſt,5,l-91v-2-9,91v,2,
19,Qui quiſqͣ tieꝛs cel uit La ioie /iheſu criſt,5,l-91v-2-10,91v,2,
20,Ꝑ /ſaint michiel l'arcangle Que il alui tramiſt,5,l-91v-2-11,91v,2,
21,Icelle grant hauteſce Qui la ioie eſt apelee,6,l-91v-2-12,91v,2,
22,Laou /ſainte marie Eſt roine clamee,6,l-91v-2-13,91v,2,
23,Par cueꝛ decreſtieꝛ Ne puet eſteꝛ pensee,6,l-91v-2-14,91v,2,
24,Ꝑ bouche de bon cleꝛc Ne puet eſtre eſcoutee,6,l-91v-2-15,91v,2,
25,Icelle grant hauteſce Vit /ſaint pol reſplandir,7,l-91v-2-16,91v,2,
26,Ne la puet nus hons dire Pour nul tres grant loiſir,7,l-91v-2-17,91v,2,
27,Foꝛs lifis dame diex Qui poꝛ nos vot moꝛir,7,l-91v-2-18,91v,2,
28,Neli mons n'eſt pas dignes Qu'il la puiſſe ſouffrir,7,l-91v-2-19,91v,2,
29,Seingnoꝛ oꝛ uous dirai ce que uous ai pꝛemis,8,l-92r-1-1,92r,1,
30,Com grant ſunt li toꝛm̄t El doleꝛeus pais,8,l-92r-1-2,92r,1,
31,La ou li pecheoꝛ Seꝛont en flanbe mis,8,l-92r-1-3,92r,1,
32,Qui ne veulent ameꝛ Ne diex ne ſes amis,8,l-92r-1-4,92r,1,
33,/Sain pol fu en enfeꝛ Aincois que il trauſiſt,9,l-92r-1-5,92r,1,
34,Ou/ſaint michiel l'archāgle Lemena et condiſt,9,l-92r-1-6,92r,1,
35,Diex vot qu'il conneüſt Les painnes et ueïſt,9,l-92r-1-7,92r,1,
36,Tant enpoons ſauoir Ꝯ /ſaint pol nous endiſt,9,l-92r-1-8,92r,1,
37,Oꝛ oies dont parleꝛ Del'infeꝛnal dolour,10,l-92r-1-9,92r,1,
38,A garant en a trai /Saint pol nr՚e doctoꝛ,10,l-92r-1-10,92r,1,
39,Coument ſunt toꝛm̄te Li mauais pecheoꝛ,10,l-92r-1-11,92r,1,
40,Qui pour la roine gloire Ꝑdent leur creatoꝛ,10,l-92r-1-12,92r,1,
41,A l'entree d'enfeꝛ A .i. arbꝛe plante,11,l-92r-1-13,92r,1,
42,Dont les blanches deſeure Sont charbons enbꝛaſe,11,l-92r-1-14,92r,1,
43,Et deboutons defeꝛ Eſtre tous boutones,11,l-92r-1-15,92r,1,
44,Deboutons plus ardans Que nus feus embꝛaſes,11,l-92r-1-16,92r,1,
45,Ilueques uit /ſaint pol Pecheoꝛs cruciez,12,l-92r-1-17,92r,1,
46,Ꝑ les bꝛanches deſeure Eſt chaſcun clofichiez,12,l-92r-1-18,92r,1,
47,Li vns peut ꝑ les iambes Liantres par les pies,12,l-92r-1-19,92r,1,
48,Li autres ꝑles bꝛas Chaſcuns pour ſes pechies,12,l-92r-2-1,92r,2,
49,/Saint pol a regardé delaſeneſtre part,13,l-92r-2-2,92r,2,
50,⁊ uit une foꝛnaiſe defeu Qui touſiours art,13,l-92r-2-3,92r,2,
51,Laflambe ꝑ .vij. luis Se deuiſe et depart,13,l-92r-2-4,92r,2,
52,Oꝛ pꝛions dame diex Que il tous nos engart,13,l-92r-2-5,92r,2,
53,Seingnoꝛ en la foꝛnoiſe a bien .c. et .vij. tros,14,l-92r-2-6,92r,2,
54,Et .vij. flambes en iſſent Dediueꝛſes couloꝛs,14,l-92r-2-7,92r,2,
55,Set diaubles latiſent Que ce eſt loꝛ laboꝛs,14,l-92r-2-8,92r,2,
56,De cheſcune des .vij. En iſſent .vij. chaloꝛs,14,l-92r-2-9,92r,2,
57,Enuiron la foꝛnaiſe A .vij. crueus toꝛmens,15,l-92r-2-10,92r,2,
58,As pecheoꝛs reuient Moꝛtex cruciemens,15,l-92r-2-11,92r,2,
59,vij. diaubles legardent O crueus feꝛemens,15,l-92r-2-12,92r,2,
60,QUant ont l'ame ſaiſie Si la plūgent laiens,15,l-92r-2-13,92r,2,
61,Set plaies les apelles Les apele ladeuine eſcriture,16,l-92r-2-14,92r,2,
62,La pꝛemieꝛe denoif Deſtraingnent froidure,16,l-92r-2-15,92r,2,
63,Laſeconde de glace De deſtraingnent nature,16,l-92r-2-16,92r,2,
64,Et la tieꝛce de feu Dem̄ueilleuſe ardure,16,l-92r-2-17,92r,2,
65,Et la quinte ſet plainte C'eſt infeꝛniaus ſeꝛpens,17,l-92r-2-18,92r,2,
66,Et laſiſte deffoudꝛe Degrans engraignemens,17,l-92r-2-19,92r,2,
67,Laſeſine depuours Et d'enpuiſeuemens,17,l-92v-1-1,92v,1,
68,Dame diex ſi nous gart De deſheꝛbeꝛgemens,17,l-92v-1-2,92v,1,
69,Quant ces .iij. diaubles Ont une ame ſaiſie,18,l-92v-1-3,92v,1,
70,Ꝑmi ces .vij. toꝛmens Chaſcuns par ſoy leguie,18,l-92v-1-4,92v,1,
71,L'un al'autre lalance Quant il l'ont garde gueꝛpie,18,l-92v-1-5,92v,1,
72,Quel ꝑt que ele court Diauble laſaiſie,18,l-92v-1-6,92v,1,
73,Quant il l'ont fait paſſeꝛ Ꝑmi ces .vij. toꝛmens,19,l-92v-1-7,92v,1,
74,Loꝛs uient ala chaitiue I. grant encombꝛement,19,l-92v-1-8,92v,1,
75,As autres cil la lancent Qⁱ mout enſunt ioians,19,l-92v-1-9,92v,1,
76,El fons delafournoiſe Ou elle eſt plus ardans,19,l-92v-1-10,92v,1,
77,R cil .vij. lagraillent El fons dela fournaiſe,20,l-92v-1-11,92v,1,
78,O fourches et obꝛanches Enheꝛbeꝛge puneſe,20,l-92v-1-12,92v,1,
79,L'ame qui la ira Mout aia demeſaiſe,20,l-92v-1-13,92v,1,
80,Gardes que ne facies choſe Qu'a diex deſplaiſe,20,l-92v-1-14,92v,1,
81,Seingnoꝛ ieueil auous ꝑleꝛ ſi ꝑfondement,21,l-92v-1-15,92v,1,
82,/Saint. pol ſem̄ueilla Del'āgoiſſe toꝛment,21,l-92v-1-16,92v,1,
83,A .s՚. michiel demande Qⁱ ſunt oꝛ celle gent,21,l-92v-1-17,92v,1,
84,/Saint michel li adit Sans nul delaiement,21,l-92v-1-18,92v,1,
85,Sire cil que uees Qui entenebꝛes ſunt,22,l-92v-1-19,92v,1,
86,Ceſunt li pecheoꝛ Qui dame diex meffont,22,l-92v-2-1,92v,2,
87,Confeſſion requieꝛent Que /iheſu peur ꝑdont,22,l-92v-2-2,92v,2,
88,⁊ quant il ſunt confes Penitantce ne font,22,l-92v-2-3,92v,2,
89,Seingneur necuides pas Quant pechies et nōmes,23,l-92v-2-4,92v,2,
90,Que par tant ſeulement Puiſt eſtre ꝑdonnes,23,l-92v-2-5,92v,2,
91,Tres que li coꝛs enſoit Trauaillies et penes,23,l-92v-2-6,92v,2,
92,Et que ꝑ penitance ſoit Vaineus et mates,23,l-92v-2-7,92v,2,
93,Sachies q՚ grans doloꝛs Eſt aciaus otroie,24,l-92v-2-8,92v,2,
94,Qui ꝑleur pꝛeeſche Penitance laiſie,24,l-92v-2-9,92v,2,
95,Donnes de laricheſce Dont diex uous aſaiſie,24,l-92v-2-10,92v,2,
96,Deſour tous autres biens Eſt aumonne eſſancie,24,l-92v-2-11,92v,2,
97,Il ne oÿ /ſaint pol Tant doleꝛeus crieꝛ,25,l-92v-2-12,92v,2,
98,Li .i. bꝛaient d'angoiſſe Et liautre ploureꝛ,25,l-92v-2-13,92v,2,
99,⁊ tant oꝛriblement A ſauois eſcrieꝛ,25,l-92v-2-14,92v,2,
100,Souuent regretent moꝛt Nela peuent trouueꝛ,25,l-92v-2-15,92v,2,
101,Pour ce ſunt li toꝛment Sicruel et ſifieꝛ,26,l-92v-2-16,92v,2,
102,Chaſcun deſadeſeꝛte Receure ſon loieꝛ,26,l-92v-2-17,92v,2,
103,Ia la vr՚e richeſce Ne vous ara meſtieꝛ,26,l-92v-2-18,92v,2,
104,Toſt uous poꝛra toꝛneꝛ A mout grant encombꝛieꝛ,26,l-92v-2-19,92v,2,
105,Seingneur car pourchacies contre ce gariſon,27,l-93r-1-1,93r,1,
106,Que uous ne ſoies mis En icelle maiſon,27,l-93r-1-2,93r,1,
107,L'eſcriture coumāde Que nous leuous diſon,27,l-93r-1-3,93r,1,
108,Que les paines d'enfeꝛ N'aront ia raencon,27,l-93r-1-4,93r,1,
109,Neuous anuit il pas Ma parole a oir,28,l-93r-1-5,93r,1,
110,Au'il nia nul deuous Qu'il n'eſcue ce moꝛir,28,l-93r-1-6,93r,1,
111,Et eſpaules et bꝛas Et lalangue pourir,28,l-93r-1-7,93r,1,
112,Hauteſce ne auoir Ne uous poꝛra garir,28,l-93r-1-8,93r,1,
113,Dieu aués uous veü moꝛir Vous anciloꝛs,29,l-93r-1-9,93r,1,
114,Qui laiſie nous ont Ceꝛtes ce m'eſt uis ⁊ honoꝛs,29,l-93r-1-10,93r,1,
115,N'en ueiſtes puis nul N nus n'en eſt reſours,29,l-93r-1-11,93r,1,
116,Diex gart et nous ⁊ eus des infeꝛnaus doloꝛs,29,l-93r-1-12,93r,1,
117,Nous iront apꝛés eus N'eſteꝛa deſtourne,30,l-93r-1-13,93r,1,
118,Mout ſe ꝑ puet liex faire Qui maint encharite,30,l-93r-1-14,93r,1,
119,Car charites eſt diex Dont maint entamelde,30,l-93r-1-15,93r,1,
120,Et diex maint encelui Qui maint charité,30,l-93r-1-16,93r,1,
121,OR pꝛions dame diex Qui en la crois fu mis,31,l-93r-1-17,93r,1,
122,P՚mieꝛement pour nous ⁊ puis pour amis,31,l-93r-1-18,93r,1,
123,Qu'il ait m՚ci des moꝛs De pechié gart les uis,31,l-93r-1-19,93r,1,
124,Que enenfeꝛ ne ſoient Vilainnement aſſis,31,l-93r-2-1,93r,2,
125,/Oaint michiel et /.s՚. pol Sunt enenfeꝛ entre,32,l-93r-2-2,93r,2,
126,Et ont deuant eus I. toꝛment encontre,32,l-93r-2-3,93r,2,
127,De la paoꝛ qu'il ot Reclama d'ame de,32,l-93r-2-4,93r,2,
128,M՚ci biaus ſire peꝛes Bons roys demaiſte,32,l-93r-2-5,93r,2,
129,Meꝛci biaus ſire peꝛes Bons roys demaieſté,33,l-93r-2-6,93r,2,
130,Targes m'ame ⁊ mō coꝛs Que ne ſoie dane,33,l-93r-2-7,93r,2,
131,/Saint michiel l'eſgarda S'el uit eſpoente,33,l-93r-2-8,93r,2,
132,De dame diex leſaigne Si l'a aſſeure,33,l-93r-2-9,93r,2,
133,Letoꝛment dont /.s՚. pol Ot la paoꝛ ſigrant,34,l-93r-2-10,93r,2,
134,Couu՚t une grant roe Denoir feu tout ardant,34,l-93r-2-11,93r,2,
135,M. toyſes a de le ⁊ de lonc autretant,34,l-93r-2-12,93r,2,
136,La roe eſt de noir feu Legieꝛement toꝛnant,34,l-93r-2-13,93r,2,
137,Eſtencelles enuont Menuement ſaillant,35,l-93r-2-14,93r,2,
138,Indes rouges et noires Mout eſpés et quiſant,35,l-93r-2-15,93r,2,
139,Delamenoꝛ poꝛoit ardoir I. aimant,35,l-93r-2-16,93r,2,
140,Nel tenes a mencoigne Cou eſt voirs vraiement,35,l-93r-2-17,93r,2,
141,C'eſt la plus dure pieꝛe Qⁱ puiſt eſtre trouuee,36,l-93r-2-18,93r,2,
142,Que pieꝛe daimant Iſi eſt apelee,36,l-93r-2-19,93r,2,
143,S'ele eꝛt el feu d'enfeꝛ Ia ni aroit duree,36,l-93v-1-1,93v,1,
144,Arma qui laira mout Ieꝛt mal euree,36,l-93v-1-2,93v,1,
145,Mil cheuilles Ia rengies et agues,37,l-93v-1-3,93v,1,
146,En .iiij. pans copans Plus qu'eſpee moulue,37,l-93v-1-4,93v,1,
147,Qui enla roe ſunt Fichies et couſues,37,l-93v-1-5,93v,1,
148,Pour tourment՚ les armes Qui la ſeꝛont uenues,37,l-93v-1-6,93v,1,
149,Ilueques a .i. diauble Del feu denfeꝛ fournie,38,l-93v-1-7,93v,1,
150,Enſamblance fu fais D'un angle enpene,38,l-93v-1-8,93v,1,
151,N'a ſi hardi elmonde Si l'auoit ſ'ilauoit eſgarde,38,l-93v-1-9,93v,1,
152,Qu'il n'enꝑdiſt leſens Et tretout ſon penſe,38,l-93v-1-10,93v,1,
153,Les la roe ſeſiet Neſe puet remueꝛ,39,l-93v-1-11,93v,1,
154,Car coueſt ſon meſtre A la roe toꝛneꝛ,39,l-93v-1-12,93v,1,
155,.M. foys lafieꝛt leioꝛ Pour mieux eſtenceleꝛ,39,l-93v-1-13,93v,1,
156,A chaſcun des. mil foys Lefait. mil toꝛs toꝛneꝛ,39,l-93v-1-14,93v,1,
157,Mil. diaubles les li De lagent paignoꝛ,40,l-93v-1-15,93v,1,
158,Chaſcun tient enſamain L'arme d'un pecheoꝛ,40,l-93v-1-16,93v,1,
159,Chaſcun enſa cheuille Lefieꝛt agrant (ag) doloꝛ,40,l-93v-1-17,93v,1,
160,Quant toutes ſunt fichichies La roe pꝛent ſon tour,40,l-93v-1-18,93v,1,
161,Cil diables la fieꝛt A donques ſi foꝛt uient,41,l-93v-1-19,93v,1,
162,Plus toſt lefait aleꝛ Que foudꝛe ne deſcent,41,l-93v-2-1,93v,2,
