line_no,text,lg,l_id,folio,col,speaker
1,Clemens eſt .i. nō debōnaire,1,l-146v-1-11,146v,1,
2,Qⁱ ꝑ dꝛoit a pitié doit traire,1,l-146v-1-12,146v,1,
3,De li ſont li eſtatut venu,1,l-146v-1-13,146v,1,
4,Mais ie croi q՚ cil ſont venu,1,l-146v-1-14,146v,1,
5,Cil qui ſont aucun a cheual,1,l-146v-1-15,146v,1,
6,A pié vont amont ⁊ aual,1,l-146v-1-16,146v,1,
7,Cil qui les dignitez auoient,1,l-146v-1-17,146v,1,
8,Oꝛendꝛoit li plus,1,l-146v-1-18,146v,1,
9,S'en eſmoient,1,l-146v-1-19,146v,1,
10,Leur eſtat tenir conuendꝛa,1,l-146v-2-1,146v,2,
11,Mais ne ſa dont ce leur vēd˞,1,l-146v-2-2,146v,2,
12,Dont eſtat puiſſent maītenir,1,l-146v-2-3,146v,2,
13,Leur deſpens ne poꝛront foꝛnir,1,l-146v-2-4,146v,2,
14,Ne finer auſſi leurs eſcos,1,l-146v-2-5,146v,2,
15,Si metront cotes ⁊ ſurcos,1,l-146v-2-6,146v,2,
16,En gages pour l'eſcot paier,1,l-146v-2-7,146v,2,
17,C'eſt ce qⁱ les fait eſmaier,1,l-146v-2-8,146v,2,
18,Cil qui ont pluiſeurs benefices,1,l-146v-2-9,146v,2,
19,Ꝑ ce en ſeront mis,1,l-146v-2-10,146v,2,
20,Hoꝛs des lices.,1,l-146v-2-11,146v,2,
21,Dont ꝑdu ont maīt rigoler,1,l-146v-2-12,146v,2,
22,Ne ſi hault ne poꝛrōt voler,1,l-146v-2-13,146v,2,
23,Sinel doit tel eſtatut plaire,1,l-146v-2-14,146v,2,
24,Et autre ꝑt ꝑ tel afaire,1,l-146v-2-15,146v,2,
25,Preſtres clers qui ſe looient,2,l-146v-2-16,146v,2,
26,Aus ſeunes qñt il y venoiēt,2,l-146v-2-17,146v,2,
27,Ne ſeront tant loe ne pꝛis,2,l-146v-2-18,146v,2,
28,Si demoꝛrōt tous ētrepꝛis,2,l-146v-2-19,146v,2,
29,Et puis q̃urōt ꝑdu leurs chās,2,l-146v-2-20,146v,2,
30,Il deuendꝛōt bergiers des chāps,2,l-146v-2-21,146v,2,
31,A la charrue ſ'en iront,2,l-146v-2-22,146v,2,
