line_no,text,lg,l_id,folio,col,speaker
1,Chaſcun jour .iiii. patenoſtre,1,l-49r-1-1,49r,1,
2,Ribaut et gouliardois doient,1,l-49r-1-2,49r,1,
3,Par le pais tiex .c. denieꝛs,1,l-49r-1-3,49r,1,
4,Dont .i. ſeulz n'en i eꝛt ja paies,1,l-49r-1-4,49r,1,
5,Et ſ'il n'en eſtoient aquite,1,l-49r-1-5,49r,1,
6,Il n'i donroient mie .i. poil d'eꝛbe,1,l-49r-1-6,49r,1,
7,Li vilains dit en ſon pꝛouerbe,1,l-49r-1-7,49r,1,
8,Que de grant folie ſ'eſmaie,1,l-49r-1-8,49r,1,
9,Qu'a ſes acroit et riens ne paie,1,l-49r-1-9,49r,1,
10,Je di veant vous oꝛendꝛoit,1,l-49r-1-10,49r,1,
11,Qui aus vigneꝛons feꝛoit dꝛoit,1,l-49r-1-11,49r,1,
12,Il deuroient plus franc eſtre,1,l-49r-1-12,49r,1,
13,Que chevalier ne cleꝛ ne pꝛeſtre,1,l-49r-1-13,49r,1,
14,Sed libeꝛa nos .i. ſentieꝛ,2,l-49r-1-14,49r,1,
15,Le matin quant moy leueꝛai,2,l-49r-1-15,49r,1,
16,Pour tous les vigneꝛont dirai,2,l-49r-1-16,49r,1,
17,Pour les ceps qu'il ot plenté,2,l-49r-1-17,49r,1,
18,Qui du vin donnent a plenté,2,l-49r-1-18,49r,1,
19,A malo quant mauvés manoie,3,l-49r-1-19,49r,1,
20,Bon vin ſoꝛ lie moult m'anoie,3,l-49r-1-20,49r,1,
21,Et quant pꝛeudons le tient au mains,3,l-49r-1-21,49r,1,
22,Je di qu'il ne vaut mie mains,3,l-49r-1-22,49r,1,
23,Amen Dieus gart toute gent,4,l-49r-1-23,49r,1,
24,Qui bien deſpendent largement,4,l-49r-1-24,49r,1,
