line_no,text,lg,l_id,folio,col,speaker
1,Une pucelle Me pꝛia,1,l-49r-2-1,49r,2,
2,Que je .i. chapel Li feiſſe,1,l-49r-2-2,49r,2,
3,Com longuement que g'i meiſſe,1,l-49r-2-3,49r,2,
4,Et je li fis tout par loiſſir,1,l-49r-2-4,49r,2,
5,Moult voulentieꝛs a ſon plaiſſir,1,l-49r-2-5,49r,2,
6,Au commancier de mon chapel,2,l-49r-2-6,49r,2,
7,Pour que il ſeꝛa plus bel,2,l-49r-2-7,49r,2,
8,G'i metrai la fleur de lis,2,l-49r-2-8,49r,2,
9,Qui eſt moult belle a grant devis,2,l-49r-2-9,49r,2,
10,La ſeconde eſt la violete,2,l-49r-2-10,49r,2,
11,La tieꝛce fleur une flourete,2,l-49r-2-11,49r,2,
12,La ſouſie qui eſt moult belle,2,l-49r-2-12,49r,2,
13,Laquarte flour eꝛt la perſelle,2,l-49r-2-13,49r,2,
14,La quine flour eſt la conſaude,2,l-49r-2-14,49r,2,
15,Par quoi li chapeles ſe ſaude,2,l-49r-2-15,49r,2,
16,La ſiſime roſe eſpanie,2,l-49r-2-16,49r,2,
17,Et la ſeptime lacolie,2,l-49r-2-17,49r,2,
18,Ueſci chapel degrant hauteſce,3,l-49r-2-18,49r,2,
19,Chaſcun fleur donne ventance,3,l-49r-2-19,49r,2,
20,Que la pucelle doit avoir,3,l-49r-2-20,49r,2,
21,Et retenir par eſtouuoir,3,l-49r-2-21,49r,2,
22,La fleur delis eſt blanche et digne,4,l-49r-2-22,49r,2,
23,Qui ala pucelle deſtine,4,l-49r-2-23,49r,2,
24,De /lameꝛe Dieu honnoꝛeꝛ,4,l-49r-2-24,49r,2,
25,Et Dieu et ſainte egliſe ameꝛ,4,l-49v-1-1,49v,1,
26,Et ſiſoit coie et taiſans,4,l-49v-1-2,49v,1,
27,Pour eſcouteꝛ les meſdiſans,4,l-49v-1-3,49v,1,
28,La violete eſt la ſeconde,5,l-49v-1-4,49v,1,
29,Ceſt une douce floꝛ amonde,5,l-49v-1-5,49v,1,
30,Qui deuiſſe par ſa doucoꝛ,5,l-49v-1-6,49v,1,
31,A la pucele grant voloꝛ,5,l-49v-1-7,49v,1,
32,Voulentieꝛs aleꝛ aumouſtieꝛ,5,l-49v-1-8,49v,1,
33,Et eſcouteꝛ le Dieu meſtieꝛ,5,l-49v-1-9,49v,1,
34,La tieꝛce floꝛ eſt la ſoucie,6,l-49v-1-10,49v,1,
35,Qui moult grant choſe ſenefie,6,l-49v-1-11,49v,1,
36,La ſouſie reſemble loꝛ,6,l-49v-1-12,49v,1,
37,Qui bien regarde en treſoꝛ,6,l-49v-1-13,49v,1,
38,Soit en iaue ou en fumieꝛ,6,l-49v-1-14,49v,1,
39,Moult longuement ſans empꝛirieꝛ,6,l-49v-1-15,49v,1,
40,Auſi doit pucele ſon coꝛs,6,l-49v-1-16,49v,1,
41,Gardeꝛ com ſe garde lioꝛs,6,l-49v-1-17,49v,1,
42,Sans male teiche recevoir,6,l-49v-1-18,49v,1,
43,Com puiſt ſur lur aperceuoir,6,l-49v-1-19,49v,1,
44,La peꝛſelle eſt de grant bonté,7,l-49v-1-20,49v,1,
45,Qui ſenefie humilité,7,l-49v-1-21,49v,1,
46,Pour ce vous dige vraiement,7,l-49v-1-22,49v,1,
47,Pucele doit vivre humblement,7,l-49v-1-23,49v,1,
48,La couſaude eſt la quinte floꝛ,8,l-49v-1-24,49v,1,
49,Qui contre laclarte du jour,8,l-49v-1-25,49v,1,
50,Euure auſoleil et ſi reſtant,8,l-49v-1-26,49v,1,
51,Et la pucelle qui ſentant,8,l-49v-1-27,49v,1,
52,Doit ouvrir ſon cueꝛ en bonne euvre,8,l-49v-1-28,49v,1,
53,Tout auſſi com la couſaude euvre,8,l-49v-1-29,49v,1,
54,Et clot contre lanuit obſcure,8,l-49v-1-30,49v,1,
55,Doit lapucelle par nature,8,l-49v-1-31,49v,1,
56,Eſcueꝛ toute vilonie,8,l-49v-1-32,49v,1,
57,Et entendꝛe alacourtoiſſie,8,l-49v-1-33,49v,1,
58,La ſiſime ſi eſt la roſe,9,l-49v-1-34,49v,1,
59,Qui toutes autres fleurs apoſe,9,l-49v-1-35,49v,1,
60,Debiauté et de ſeignoꝛie,9,l-49v-1-36,49v,1,
61,Pour l'amour de/ſainte Marie,9,l-49v-1-37,49v,1,
62,/Qui du coꝛs Dieu fu honnoꝛee,9,l-49v-1-38,49v,1,
63,/Et fu pucelle demouree,9,l-49v-2-1,49v,2,
64,La ſeptime eſt liacolie,10,l-49v-2-2,49v,2,
65,Qui toutes autres floꝛs alie,10,l-49v-2-3,49v,2,
66,Que Dieu li afet lucanetes,10,l-49v-2-4,49v,2,
67,que pour lui loeꝛ furent faites,10,l-49v-2-5,49v,2,
68,Quant .i. chapel part une floꝛ,10,l-49v-2-6,49v,2,
69,Moult en dechiet deſa valoꝛ,10,l-49v-2-7,49v,2,
70,Ainſi eſt il delameſchine,10,l-49v-2-8,49v,2,
71,Qui deſa chaasté de chine,10,l-49v-2-9,49v,2,
72,Pucelle uns vallés vous pꝛoie,10,l-49v-2-10,49v,2,
73,Que chaſcunne ſon cueꝛ otroie,10,l-49v-2-11,49v,2,
74,Du chapel et ſi le retiegne,10,l-49v-2-12,49v,2,
75,Et de ces .vii. floꝛs li ſouueigne,10,l-49v-2-13,49v,2,
76,Ceſt li chapiaus,10,l-49v-2-14,49v,2,
77,Des .vii. flouretes,10,l-49v-2-15,49v,2,
78,Que je donnai par amouretes,10,l-49v-2-16,49v,2,
