line_no,text,lg,l_id,folio,col,speaker
1,N'eſconvient pas Que je vous conte,1,l-45v-1-1,45v,1,
2,Comment je me ſui mis a honte,1,l-45v-1-2,45v,1,
3,Car bien avez oï le conte,1,l-45v-1-3,45v,1,
4,En quel manieꝛe,1,l-45v-1-4,45v,1,
5,Je pꝛis ma fame deꝛrenieꝛe,1,l-45v-1-5,45v,1,
6,Qui belle ne gente ne ieꝛe,1,l-45v-1-6,45v,1,
7,Loꝛs naſqui paine,1,l-45v-1-7,45v,1,
8,Qui dura plus d'unne ſemaine,1,l-45v-1-8,45v,1,
9,Sicommanca en lune plaine,1,l-45v-1-9,45v,1,
10,Oꝛ entendez,1,l-45v-1-10,45v,1,
11,Vous qui rime me endez,1,l-45v-1-11,45v,1,
12,Comment je me ſui amendez,1,l-45v-1-12,45v,1,
13,De fame prandꝛe,1,l-45v-1-13,45v,1,
14,Oꝛ nai quangagieꝛ neque vendꝛe,1,l-45v-1-14,45v,1,
15,Et tant afaire,1,l-45v-1-15,45v,1,
16,Et tant dami et de contraire,1,l-45v-1-16,45v,1,
17,Que qui le vous voudꝛoit retraire,1,l-45v-1-17,45v,1,
18,Ce durroit trop,1,l-45v-1-18,45v,1,
19,Dieus ma fet compaingnon iacob,1,l-45v-1-19,45v,1,
20,Il ma tolu a .i. ſeul cop,1,l-45v-1-20,45v,1,
21,Ce que iamoie,1,l-45v-1-21,45v,1,
22,De lueil deſtre dont miex veoie,1,l-45v-1-22,45v,1,
23,Ne voige pas aleꝛ lauoie,1,l-45v-2-1,45v,2,
24,Ne moi conduire,1,l-45v-2-2,45v,2,
25,Ci a doleur dolente et dure,1,l-45v-2-3,45v,2,
26,Neis miedi meſt nuit oſcure,1,l-45v-2-4,45v,2,
27,De celui oeil,1,l-45v-2-5,45v,2,
28,Et ſi nai pas quanque je weil,1,l-45v-2-6,45v,2,
29,Dequoi parfondement me dueil,1,l-45v-2-7,45v,2,
30,Ceſt mon damage,1,l-45v-2-8,45v,2,
31,Ne ſai ſe ſafait mon outrage,1,l-45v-2-9,45v,2,
32,Oꝛ deuendꝛe ſobꝛes et ſage,1,l-45v-2-10,45v,2,
33,Apꝛés le fet,1,l-45v-2-11,45v,2,
34,Et me gardeꝛai de foꝛfet,1,l-45v-2-12,45v,2,
35,Mes ce que vaut quant ce eſt fet,1,l-45v-2-13,45v,2,
36,Tart ſui meus,1,l-45v-2-14,45v,2,
37,A tart me ſui aperceus,1,l-45v-2-15,45v,2,
38,Quant ieſui en viez las cheus,1,l-45v-2-16,45v,2,
39,Cepremieꝛ an.,1,l-45v-2-17,45v,2,
40,Me gart ce Diex en mon dꝛoit ſen,1,l-45v-2-18,45v,2,
41,Qui pour nous ot paine et ahen,1,l-45v-2-19,45v,2,
42,Et me gart lame,1,l-45v-2-20,45v,2,
43,Oꝛ a denfant geu ma fame,1,l-45v-2-21,45v,2,
44,Mon cheval ceſt bꝛiſſie la jambe,1,l-45v-2-22,45v,2,
45,A une lice,1,l-45v-2-23,45v,2,
46,Oꝛ veult delargent manoꝛrice,1,l-45v-2-24,45v,2,
47,Qui me deſtraint et me pelice,1,l-45v-2-25,45v,2,
48,Pour l'enfant peſtre,1,l-45v-2-26,45v,2,
49,Ouil reuenra bꝛeꝛe en leſtre,1,l-45v-2-27,45v,2,
50,Ice ſeigneur. qui lefiſt neſtre,1,l-45v-2-28,45v,2,
51,Lidoint cheuance,1,l-45v-2-29,45v,2,
52,Et lienuoiſt ſa ſoutenance,1,l-45v-2-30,45v,2,
53,Et me doint encoꝛe alegancece,1,l-45v-2-31,45v,2,
54,Quaidier lipuiſſe,1,l-45v-2-32,45v,2,
55,Et que miex ſon vivre litruiſſe,1,l-45v-2-33,45v,2,
56,Et que miex mon hoſtel conduire,1,l-45v-2-34,45v,2,
57,Qui je ne fes,1,l-45v-2-35,45v,2,
58,Se je mes mai je nen puis mes,1,l-45v-2-36,45v,2,
59,Car je nai doꝛgaine ne fes,1,l-45v-2-37,45v,2,
60,En ma meſon,1,l-45v-2-38,45v,2,
61,De buche pour ceſte ſeſon,1,l-46r-1-1,46r,1,
62,Si eſbahi ne fu mes hon,1,l-46r-1-2,46r,1,
63,Com je ſui voir,1,l-46r-1-3,46r,1,
64,Nonc mais ne fui amains davoir,1,l-46r-1-4,46r,1,
65,Mes hoſtes veut largent avoir,1,l-46r-1-5,46r,1,
66,De mon hoſtel,1,l-46r-1-6,46r,1,
