line_no,text,lg,l_id,folio,col,speaker
1,Une auanture merueilleuſe,1,l-246v-2-11,246v,2,
2,Que a l'ouir eſt moult piteuſe,1,l-246v-2-12,246v,2,
3,avint l'autre hier en /noꝛmendie,1,l-246v-2-13,246v,2,
4,De .iii. dames dont amoureuſe,1,l-246v-2-14,246v,2,
5,Chaſcunne eſtoit conuoiteuſe,1,l-246v-2-15,246v,2,
6,De maintenir vie iolye,1,l-246v-2-16,246v,2,
7,D'autre riens n'avoient envie,1,l-246v-2-17,246v,2,
8,Car chaſcunne quidoit en vie,1,l-246v-2-18,246v,2,
9,Manoir tous jours mes trop crueuſe,1,l-246v-2-19,246v,2,
10,Auanture loꝛ; fu baillie,1,l-246v-2-20,246v,2,
