line_no,text,lg,l_id,folio,col,speaker
1,En l'onneur De marchéandie,1,l-261v-2-6,261v,2,
2,M'eſt pꝛis talent que je vous die,1,l-261v-2-7,261v,2,
3,Se il vous plaiſt .i. nouvel dit,1,l-261v-2-8,261v,2,
4,Bonne gent ce eſt du lendit,1,l-261v-2-9,261v,2,
5,La plus roial foire du monde,1,l-261v-2-10,261v,2,
6,Si com Diex l'a fait a la ronde,1,l-261v-2-11,261v,2,
7,Puis que g'i ai mentencion,1,l-261v-2-12,261v,2,
8,Primerain la pourceſſion,1,l-261v-2-13,261v,2,
9,De /Nostre Dame de /Paris,1,l-261v-2-14,261v,2,
10,Y vient que Dieu gart de peris,1,l-261v-2-15,261v,2,
11,Tous les bons marcheans qui y ſont,1,l-261v-2-16,261v,2,
12,Qui les granz richeſces y ont,1,l-262r-1-1,262r,1,
13,Que Diex les puiſt tous auancier,1,l-262r-1-2,262r,1,
14,L'eveſque ou le penancier,1,l-262r-1-3,262r,1,
15,Leur fet de Dieu beneiſon,1,l-262r-1-4,262r,1,
16,Du digne bꝛas /saint ſemion,1,l-262r-1-5,262r,1,
17,Devant aprés ne doit nus vendꝛe,1,l-262r-1-6,262r,1,
18,Oꝛ vous voudꝛe ge faire entendꝛe,1,l-262r-1-7,262r,1,
19,La fernaiſie qui me vint,1,l-262r-1-8,262r,1,
20,Quant a rimoier me covint,1,l-262r-1-9,262r,1,
21,Au bout par de ſa regratiers,1,l-262r-1-10,262r,1,
22,Trouve barbier et ſeruoiſiers,1,l-262r-1-11,262r,1,
23,Tauerniers et puis tapitiers,1,l-262r-1-12,262r,1,
24,Aſez pꝛez d'eulz ſont li mercier,1,l-262r-1-13,262r,1,
25,A la coſté du grant chemin,1,l-262r-1-14,262r,1,
26,Eſt la foire du parchemin,1,l-262r-1-15,262r,1,
27,Et aprés trove li pour point,1,l-262r-1-16,262r,1,
28,Dont maint homme eſt veſtu a point,1,l-262r-1-17,262r,1,
29,Et plus la grant peleterie,1,l-262r-1-18,262r,1,
30,La tiretaine dont ſimple gent,1,l-262r-1-19,262r,1,
31,Sont reueſtu de pou d'argent,1,l-262r-1-20,262r,1,
32,Les luigieres n'i ſont pas toutes,1,l-262r-1-21,262r,1,
33,Je m'en retourne par les coutes,1,l-262r-1-22,262r,1,
34,Puis m'en reuing en une plaine,1,l-262r-1-23,262r,1,
35,La ou l'en vent cuirs criz et lainne,1,l-262r-1-24,262r,1,
36,Puis adꝛeſai au bout arrier,1,l-262r-1-25,262r,1,
37,La ou je commencai premier,1,l-262r-1-26,262r,1,
38,Par devers la crois du lendit,1,l-262r-1-27,262r,1,
39,Pour miex aconſeuoir mon dit,1,l-262r-1-28,262r,1,
40,M'en ving par la feronnerie,1,l-262r-1-29,262r,1,
41,Apres trouvai la baterie,1,l-262r-1-30,262r,1,
42,Coꝛdouanier et bourrelier,1,l-262r-1-31,262r,1,
43,Sellier et freinier et coꝛdier,1,l-262r-1-32,262r,1,
44,Chanure fille et coꝛdouan,1,l-262r-1-33,262r,1,
45,Aſſez y ot paine et ahan,1,l-262r-1-34,262r,1,
46,Marchans qui la ſont aſſamblez,1,l-262r-1-35,262r,1,
47,Faus aprés fauſilles a blez,1,l-262r-1-36,262r,1,
48,Si y trouvon qui les ſet querre,1,l-262r-1-37,262r,1,
49,Queus d'/ardenne et d'/engleterre,1,l-262r-1-38,262r,1,
50,Haches coignies et tarieres,1,l-262r-2-1,262r,2,
51,Et trenchans de pluſeurs manieres,1,l-262r-2-2,262r,2,
52,Moꝛtelier bancier trouvai,1,l-262r-2-3,262r,2,
53,Taneur megeis de bon conroi,1,l-262r-2-4,262r,2,
54,Chauſier huchier et changeour,1,l-262r-2-5,262r,2,
55,Qui ne ſont mie le menour,1,l-262r-2-6,262r,2,
56,Il ſe ſont logie bel et gent,1,l-262r-2-7,262r,2,
57,Apꝛés ſont li jouel d'argent,1,l-262r-2-8,262r,2,
58,Qui ſont ouvré d'oꝛfauerie,1,l-262r-2-9,262r,2,
59,Come ſample grant deſuerie,1,l-262r-2-10,262r,2,
60,Je ni ui que .iii. eſpiciers,1,l-262r-2-11,262r,2,
61,Et ſi le mes convient noncier,1,l-262r-2-12,262r,2,
62,Puis m'en vins en une ruelle,2,l-262r-2-13,262r,2,
63,Eſtroite ou l'en vent la telle,2,l-262r-2-14,262r,2,
64,Yceulz doi je bien anoncier,2,l-262r-2-15,262r,2,
65,Et aprés le chaneuacier,2,l-262r-2-16,262r,2,
66,Aincois que je ſoie a repos,2,l-262r-2-17,262r,2,
67,Plairiaus eſcueles et pos,2,l-262r-2-18,262r,2,
68,Trouve qui ſont ouvré d'eſtain,2,l-262r-2-19,262r,2,
69,Oꝛ dirai du meſtier hautain,3,l-262r-2-20,262r,2,
70,Que n'a matere miex apere,3,l-262r-2-21,262r,2,
71,C'eſt cis qui tous les autres pere,3,l-262r-2-22,262r,2,
72,Ce ſont li dꝛapier que Dieu gart,3,l-262r-2-23,262r,2,
73,Par biaus dꝛas l'alions regart,3,l-262r-2-24,262r,2,
74,Diex gart ceus qui les ſeuent faire,3,l-262r-2-25,262r,2,
75,Des marchéans de bon afaire,3,l-262r-2-26,262r,2,
76,Doit on parler en tous bons lieus,3,l-262r-2-27,262r,2,
77,Pour ce que je ne ſoie oiſeus,3,l-262r-2-28,262r,2,
78,Voudꝛai nommer ſelonc mon ſens,3,l-262r-2-29,262r,2,
79,Toutes les viles par aſſeus,3,l-262r-2-30,262r,2,
80,Dont la foire eſt maintenue,3,l-262r-2-31,262r,2,
81,Premier eſt /paris amentue,3,l-262r-2-32,262r,2,
82,Que c'eſt du monde la meillour,3,l-262r-2-33,262r,2,
83,Si li doit on poꝛter honnour,3,l-262r-2-34,262r,2,
84,Tous biens en viennent dꝛas et vins,3,l-262r-2-35,262r,2,
85,Apres parlerai de /pꝛouuins,3,l-262r-2-36,262r,2,
86,Vous ſavez bien comment qu'il ſiet,3,l-262r-2-37,262r,2,
87,Que c'eſt l'une des .xvii.,3,l-262r-2-38,262r,2,
88,Apres /Rouen en /noꝛmendie,3,l-262v-1-1,262v,1,
89,Oꝛ oez que je vous en die,3,l-262v-1-2,262v,1,
90,En mon dit vous amenteurrai,3,l-262v-1-3,262v,1,
91,/Gant et /ypꝛe et puis /douay,3,l-262v-1-4,262v,1,
92,Et /maaline et /bꝛoiſelles,3,l-262v-1-5,262v,1,
93,Je les doi bien nommer com celles,3,l-262v-1-6,262v,1,
94,Qui plus belles ſon a voir,3,l-262v-1-7,262v,1,
95,Ce vous fai je bien aſſavoir,3,l-262v-1-8,262v,1,
96,/Cambꝛai cité et /moncoꝛnet,3,l-262v-1-9,262v,1,
97,/Mauberge et /avés i met,3,l-262v-1-10,262v,1,
98,/Nogent le rotro et /dinein,3,l-262v-1-11,262v,1,
99,/Manneval /toꝛot et /caen,3,l-262v-1-12,262v,1,
100,/Louuiers et /bꝛeteul et /vernon,3,l-262v-1-13,262v,1,
101,/Chartes /biauuais cité de non,3,l-262v-1-14,262v,1,
102,/Eureus et /amiens noble halle,3,l-262v-1-15,262v,1,
103,Et /troie et /ſens et /aubemalle,3,l-262v-1-16,262v,1,
104,/Endeli /doullens /saint lubin,3,l-262v-1-17,262v,1,
105,Selon c'on dit en /conſtentin,3,l-262v-1-18,262v,1,
106,Et /montereul deſus la mer,3,l-262v-1-19,262v,1,
107,Et /saint cointin et /saint omer,3,l-262v-1-20,262v,1,
108,/Abeuille et /tenremonde,3,l-262v-1-21,262v,1,
109,/Chaalons ou moult de pueple abondele,3,l-262v-1-22,262v,1,
110,Bons marcheans et plain d'engien,3,l-262v-1-23,262v,1,
111,/Dieſtre aprés et puis /enguien,3,l-262v-1-24,262v,1,
112,/Louuain /popelines trouvai,3,l-262v-1-25,262v,1,
113,/Valenciennes et puis /tournai,3,l-262v-1-26,262v,1,
114,/Toꝛigni et puis /darneſtal,3,l-262v-1-27,262v,1,
115,Et aprés trouvai /boneval,3,l-262v-1-28,262v,1,
116,/Nogent le roy et /chaſtiaudun,3,l-262v-1-29,262v,1,
117,/Maufumier metrai en quemun,3,l-262v-1-30,262v,1,
118,/Aubenton y doit eſtre bel,3,l-262v-1-31,262v,1,
119,Et le temple de /mont doublel,3,l-262v-1-32,262v,1,
120,/Coꝛbie /courterai et /erre,3,l-262v-1-33,262v,1,
121,/Baieus /chanbel M'i faut atraire,3,l-262v-1-34,262v,1,
122,/Hal et /grant mont tret en /bꝛebant,3,l-262v-1-35,262v,1,
123,/Boutras et gent plein de biens,3,l-262v-1-36,262v,1,
124,/Villeuoꝛt ne veul pas leſſier,3,l-262v-1-37,262v,1,
125,/Pauilli ne /moutier villier,3,l-262v-1-38,262v,1,
126,/Monſiaus y metrai et /blangi,3,l-262v-1-39,262v,1,
127,/Lille en /flandꝛes /creſſi et /hui,3,l-262v-1-40,262v,1,
128,Et /arras cité et /vervin,3,l-262v-2-1,262v,2,
129,Par tans en ſarez le couuin,3,l-262v-2-2,262v,2,
130,/Eſtampes metrai en commun,3,l-262v-2-3,262v,2,
131,Et /le chaſtiau de melleun,3,l-262v-2-4,262v,2,
132,/saint Denis ou je fui tout aiſe,3,l-262v-2-5,262v,2,
133,Nommerai et aprés /pont aiſe,3,l-262v-2-6,262v,2,
134,/Gamaches bailleul et /endene,3,l-262v-2-7,262v,2,
135,Pour ce que je ne mes aſenne,3,l-262v-2-8,262v,2,
136,N'oubli pas /miaus ne /laigny,3,l-262v-2-9,262v,2,
137,Ne /chaſtiau landon quant y fuy,3,l-262v-2-10,262v,2,
138,Au lendit merci /Jhesucriſt.,3,l-262v-2-11,262v,2,
