line_no,text,lg,l_id,folio,col,speaker
1,Oꝛ eſcoutez une choſete,1,l-391v-2-1,391v,2,
2,Petite qui eſt nouvellete,1,l-391v-2-2,391v,2,
3,Que je doi pour dꝛoiture dire,1,l-391v-2-3,391v,2,
4,O eſt bien dꝛois que je m'entremete,1,l-391v-2-4,391v,2,
5,De dire choſe ſi tres nette,1,l-391v-2-5,391v,2,
6,Que on ne puiſt par dꝛoit desdire,1,l-391v-2-6,391v,2,
7,Droit en eſt iugement et ſire,1,l-391v-2-7,391v,2,
8,Droit dit c'om ne doit pas mesdire,1,l-391v-2-8,391v,2,
9,De la choſe qui eſt bien faite,1,l-391v-2-9,391v,2,
10,Car qui eſt en bonne matire,1,l-391v-2-10,391v,2,
11,Drois dit c'on nel doit contredire,1,l-391v-2-11,391v,2,
12,Ce ſeroit vilaine retraite,1,l-391v-2-12,391v,2,
13,Droiz deſfant toute vilaine,2,l-391v-2-13,391v,2,
14,Droiz mouſtre toute coꝛtoiſſie,2,l-391v-2-14,391v,2,
15,Et enſaingne tout bien afaire,2,l-391v-2-15,391v,2,
16,Drois dit c'on ſoit de bonne vie,2,l-391v-2-16,391v,2,
17,Et que on n'ait en ſoi envie,2,l-391v-2-17,391v,2,
18,Par quoi on puiſt l'autrui foꝛtraire,2,l-391v-2-18,391v,2,
19,Droit dit que on ſoit debonaire,2,l-391v-2-19,391v,2,
20,Droit dit que on ſe doit bien taire,2,l-391v-2-20,391v,2,
21,De choſe qu'a li n'afieꝛt mie,2,l-391v-2-21,391v,2,
22,Droit dit c'on ſoit de tel afaire,2,l-391v-2-22,391v,2,
23,Que on puiſt a treſtouz ceus plaire,2,l-391v-2-23,391v,2,
24,Les qui on eſt en compaingnie,2,l-391v-2-24,391v,2,
25,Droit dit et jel ferai eſtable,3,l-392r-1-1,392r,1,
26,Que puis c'om eſt aſſis a table,3,l-392r-1-2,392r,1,
27,C'om ne doit mie trop parler,3,l-392r-1-3,392r,1,
28,S'on dit choſe qui n'eſt eſtable,3,l-392r-1-4,392r,1,
29,On li tourne ſon dit a fable,3,l-392r-1-5,392r,1,
30,Si li veniſt miex repoſſer,3,l-392r-1-6,392r,1,
31,C'om puet tel choſe reveler,3,l-392r-1-7,392r,1,
32,Que qui la voudꝛoit recoꝛdeꝛ,3,l-392r-1-8,392r,1,
33,Qui ne ſeꝛoit mie honnoꝛable,3,l-392r-1-9,392r,1,
34,Droit dit c'on doit .iii. fois penſeꝛ,3,l-392r-1-10,392r,1,
35,La choſe c'om veut recoꝛdeꝛ,3,l-392r-1-11,392r,1,
36,Ainz c'om ſ'en face conneſtable,3,l-392r-1-12,392r,1,
37,Droit dit c'uns meſdiſans vaut pis,4,l-392r-1-13,392r,1,
38,Qu'avoir .ii. moꝛtiex anemis,4,l-392r-1-14,392r,1,
39,C'om en het les gens ſans raiſon,4,l-392r-1-15,392r,1,
40,S'uns meſdiſans dit ſon avis,4,l-392r-1-16,392r,1,
41,Celui qui bien eſt ces amis,4,l-392r-1-17,392r,1,
42,Le banira de ſa maiſon,4,l-392r-1-18,392r,1,
43,Droiz dit c'eſt moꝛtel traiſon,4,l-392r-1-19,392r,1,
44,Que d'aleveꝛ mauvés renon,4,l-392r-1-20,392r,1,
45,Tant c'om fait le meſfait apꝛis,4,l-392r-1-21,392r,1,
46,Droit dit j'en fais mencion,4,l-392r-1-22,392r,1,
47,Jugement par eſlection,4,l-392r-1-23,392r,1,
48,Trairoit la langue a tiex chaitiz,4,l-392r-1-24,392r,1,
49,Droit dit c'on voit aucunne gent,5,l-392r-1-25,392r,1,
50,Mouteplieꝛ et bel et gent,5,l-392r-1-26,392r,1,
51,C'om nés doit mie deſtourber,5,l-392r-1-27,392r,1,
52,Ainz doit on avoir cueꝛ joiant,5,l-392r-1-28,392r,1,
53,Quant Diex leur donne avencement,5,l-392r-1-29,392r,1,
54,Par quoi ſe puiſſent amender,5,l-392r-1-30,392r,1,
55,Droit fait le povre en haut monteꝛ,5,l-392r-1-31,392r,1,
56,Et toꝛt fait le riche avaler,5,l-392r-1-32,392r,1,
57,Ce voit on avenir ſouvent,5,l-392r-1-33,392r,1,
58,Droit dit c'on doit ces gas celeꝛ,5,l-392r-1-34,392r,1,
59,Ne ne doit on nului gabeꝛ,5,l-392r-1-35,392r,1,
60,Chaſcun ne ſet qu'a l'ueil li pent,5,l-392r-1-36,392r,1,
61,Droit dit et en cel dꝛoit m'afi,6,l-392r-1-37,392r,1,
62,Que on ait pitié et meꝛci,6,l-392r-1-38,392r,1,
63,D'ome qui peꝛt par meſchëance,6,l-392r-2-1,392r,2,
64,S'il peꝛt par ce qu'il ait plevi,6,l-392r-2-2,392r,2,
65,Par feu par mal par guerre auſſi,6,l-392r-2-3,392r,2,
66,Nus nel doit avoir en viltance,6,l-392r-2-4,392r,2,
67,Droit dit qui en a la puiſſance,6,l-392r-2-5,392r,2,
68,.I. poi li face ſecourance,6,l-392r-2-6,392r,2,
69,Selonc ce qu'il a deſeꝛvi,6,l-392r-2-7,392r,2,
70,Droit dit c'um poi de ſouſtenance,6,l-392r-2-8,392r,2,
71,Sauve homme de deſeſperance,6,l-392r-2-9,392r,2,
72,Au beſoing voit on ſon ami,6,l-392r-2-10,392r,2,
73,Droit mouſtre que chevalerie,7,l-392r-2-11,392r,2,
74,A ſur toute gent ſeingnoꝛie,7,l-392r-2-12,392r,2,
75,Et par hauteſce et par valour,7,l-392r-2-13,392r,2,
76,Philoſophes n'en mentent mie,7,l-392r-2-14,392r,2,
77,Ainz qu'an latin fuſt la clergié,7,l-392r-2-15,392r,2,
78,Eſtoient chevalier ſeignour,7,l-392r-2-16,392r,2,
79,Touz li mont leur poꝛtent honnour,7,l-392r-2-17,392r,2,
80,Et encoꝛ ſont il li greignour,7,l-392r-2-18,392r,2,
81,Du monde je n'en doute mie,7,l-392r-2-19,392r,2,
82,Et puis qu'il en ont le meillour,7,l-392r-2-20,392r,2,
83,Droit dit que nulle deshonnour,7,l-392r-2-21,392r,2,
84,N'en doit iſſir ne vilannie,7,l-392r-2-22,392r,2,
85,Droit dit et retrait pour le dꝛoit,8,l-392r-2-23,392r,2,
86,En quelque liu que li hom ſoit,8,l-392r-2-24,392r,2,
87,Que il poꝛte aus fames honour,8,l-392r-2-25,392r,2,
88,Et ſe poꝛteꝛ ne leur vouloit,8,l-392r-2-26,392r,2,
89,Droit dit que trop ſe meſferoit,8,l-392r-2-27,392r,2,
90,Et qu'il feroit ſa deſhonnour,8,l-392r-2-28,392r,2,
91,Pour /la mere nostre Seignour,8,l-392r-2-29,392r,2,
92,En ont les fames le meillour,8,l-392r-2-30,392r,2,
93,Et qui ainſi ne le feroit,8,l-392r-2-31,392r,2,
94,Drois dit qu'il avroit le piour,8,l-392r-2-32,392r,2,
95,Ne ja de court de jugeour,8,l-392r-2-33,392r,2,
96,Bon jugement n'empoꝛteroit,8,l-392r-2-34,392r,2,
97,Droiz dit par raiſon eſcriee,9,l-392r-2-35,392r,2,
98,Que puis que fame eſt mariee,9,l-392r-2-36,392r,2,
99,C'on ne li doit querre hontage,9,l-392r-2-37,392r,2,
100,Puis qu'elle eſt par bien aſſenee,9,l-392r-2-38,392r,2,
101,A celui qui on l'a donnee,9,l-392v-1-1,392v,1,
102,Qui li requieꝛt il fait outrage,9,l-392v-1-2,392v,1,
103,Car ce teſmoingnent li .vii. ſage,9,l-392v-1-3,392v,1,
104,Puis que fame eſt en mariage,9,l-392v-1-4,392v,1,
105,Et elle eſt o autrui trouvee,9,l-392v-1-5,392v,1,
106,Droit en deſcuevre ſon courage,9,l-392v-1-6,392v,1,
107,Qu'ele conquieꝛt par ſon outrage,9,l-392v-1-7,392v,1,
108,Que on la pꝛent putain provee,9,l-392v-1-8,392v,1,
109,Drois dit et j'en ſui tous certains,10,l-392v-1-9,392v,1,
110,Que li maintenir de putains,10,l-392v-1-10,392v,1,
111,Vaut puis que ſeꝛpans ne que vivre,10,l-392v-1-11,392v,1,
112,Car qui a ou metre ſa main,10,l-392v-1-12,392v,1,
113,Il deſpant pour lui ſoir et main,10,l-392v-1-13,392v,1,
114,Tant qu'il ſe voit d'avoir delivre,10,l-392v-1-14,392v,1,
115,Droit dit que tiex hom ne doit vivre,10,l-392v-1-15,392v,1,
116,C'om voit pour fame fol et yvre,10,l-392v-1-16,392v,1,
117,Tant qu'il fait de ſon oꝛ eſtain,10,l-392v-1-17,392v,1,
118,Il a .i. proveꝛbe en mon livre,10,l-392v-1-18,392v,1,
119,Que dꝛoit y apꝛent a eſcrire,10,l-392v-1-19,392v,1,
120,Tant as tant vaus. et je tant t'aing,10,l-392v-1-20,392v,1,
121,Droit dit .i. mot qui eſt de pꝛis,11,l-392v-1-21,392v,1,
122,C'on honneure ſon povre amis,11,l-392v-1-22,392v,1,
123,Non pas ſans plus du ſien donneꝛ,11,l-392v-1-23,392v,1,
124,Mais ſalueꝛ enmi le vis,11,l-392v-1-24,392v,1,
125,Si en ſera plus avant mis,11,l-392v-1-25,392v,1,
126,S'on le vous voit araiſonneꝛ,11,l-392v-1-26,392v,1,
127,Lui chaſtoieꝛ et lui blaſmer,11,l-392v-1-27,392v,1,
128,Lui bonnement amonneſteꝛ,11,l-392v-1-28,392v,1,
129,Deſfandꝛe qu'il ne ſoit mellis,11,l-392v-1-29,392v,1,
130,Les gens ſagement a parleꝛ,11,l-392v-1-30,392v,1,
131,Non pas avec les folz aler,11,l-392v-1-31,392v,1,
132,Car on a toſt le mal apꝛis,11,l-392v-1-32,392v,1,
