line_no,text,lg,l_id,folio,col,speaker
1,Pour ce que de bien faire Ne puet nul mal venir,1,l-215v-1-1,215v,1,
2,Veil d'un fait merveilleus Ma parole tenir,1,l-215v-1-2,215v,1,
3,/La Vierge qui de grace Set les ſiens raemplir,1,l-215v-1-3,215v,1,
4,Gart treſtouz ceulz et celles Qui nous voudꝛont oir,1,l-215v-1-4,215v,1,
5,Douce gent es croniques De /Saint Denis en /France.,2,l-215v-1-5,215v,1,
6,Voit on moult de merveilles Mais ſachez ſanz doutance,2,l-215v-1-6,215v,1,
7,Celles de /Romme ſont; De trop plus grant ſuſtance.,2,l-215v-1-7,215v,1,
8,S'en oꝛrez ſ'il vous plaiſt Belle ſenefiance.,2,l-215v-1-8,215v,1,
9,Une noble pucelle Plainne de grant biauté,3,l-215v-1-9,215v,1,
10,Fille fu l'emperere; De /Romme la cité,3,l-215v-1-10,215v,1,
11,Qui ſouffri en ceſt ſiecle Tant de grant cruauté,3,l-215v-1-11,215v,1,
12,N'eſt nulz ſ'il oit retraire Qui n'en ait grant pitié,3,l-215v-1-12,215v,1,
13,Celle gentil pucelle Fu nommee Flourence.,4,l-215v-1-13,215v,1,
14,Qui moult ot a ſouffrir De cruel peſtilence,4,l-215v-2-1,215v,2,
15,En Dieu ſervir avoit Bien miſe ſ'eſperance,4,l-215v-2-2,215v,2,
16,Des que n'ot que .x. ans Ot bonne conſcience,4,l-215v-2-3,215v,2,
17,Voua a /Jhesucriſt Que jamais en ſa vie,5,l-215v-2-4,215v,2,
18,N'avroit a homme nul Charnelle compaignie.,5,l-215v-2-5,215v,2,
19,Puis fu ele parjure S'en ot tant de hachie,5,l-215v-2-6,215v,2,
20,Que l'eſcripture dit De ce ne doutez mie,5,l-215v-2-7,215v,2,
21,C'onques n'en ot tant femme Elle fu eſleue,6,l-215v-2-8,215v,2,
22,A la plus bele choſe Qui adont fuſt veue,6,l-215v-2-9,215v,2,
23,Comment qu'elle feüſt D'oꝛ et de ſoie veſtue,6,l-215v-2-10,215v,2,
24,S'avoit elle la harre Tout en pꝛés ſa char nue.,6,l-215v-2-11,215v,2,
25,Avecques la bonté Et la vraie pensee,7,l-215v-2-12,215v,2,
26,Li ot nostre Seignour Si grant biauté donnee,7,l-215v-2-13,215v,2,
27,Par toutes terres fu De li la renommee,7,l-215v-2-14,215v,2,
28,.I. roy la voult avoir A moullier eſpouſee,7,l-215v-2-15,215v,2,
29,La pucelle qui n'ot ſoing De nul charnel deſirs,8,l-215v-2-16,215v,2,
30,Car elle ot ſon cuer mis Ou /tres douz Jhesucris,8,l-215v-2-17,215v,2,
31,Ne le vout eſpouſer Li roys ot tel deſpis,8,l-215v-2-18,215v,2,
32,Par moult fier mautalent Jura touz ſes amis.,8,l-215v-2-19,215v,2,
33,Dont puis convint Maint homme a grant dolour fenir,9,l-216r-1-1,216r,1,
34,La pucelle meiſmes En ot tant a ſouffrir,9,l-216r-1-2,216r,1,
35,C'onques n'en ot plus femme Ce croi je ſanz moꝛir,9,l-216r-1-3,216r,1,
36,Ainſſi com vous oꝛrez Se me voulez oir,9,l-216r-1-4,216r,1,
37,Car le roy que je di Tout ſon eſfoꝛs manda,10,l-216r-1-5,216r,1,
38,En l'empire de /Romme Fierement ſe bouta,10,l-216r-1-6,216r,1,
39,Par foꝛce la pucelle Moult bien avoir cuida,10,l-216r-1-7,216r,1,
40,Mais ſon pere com pꝛeuz En contre li ala,10,l-216r-1-8,216r,1,
41,A l'aſſambler d'eulz ot Moult merveilleuz eſtour,11,l-216r-1-9,216r,1,
42,Le pere la pucelle Y fu navré ce jour,11,l-216r-1-10,216r,1,
43,D'un carrel en ſon chief Paſmez fu de doulour,11,l-216r-1-11,216r,1,
44,Ses hommes l'en menerent A /Romme la majour,11,l-216r-1-12,216r,1,
45,Les barons de la terre Firent grant deſconfoꝛt,12,l-216r-1-13,216r,1,
46,Pour ce que l'emperere Eſtoit navrez a moꝛt,12,l-216r-1-14,216r,1,
47,Sa fille la pucelle Demenoit duel trop foꝛt,12,l-216r-1-15,216r,1,
48,Son pere li diſt fille Par foi vous avez toꝛt,12,l-216r-1-16,216r,1,
49,Quant plourez devant moi Car vous me faites pis,13,l-216r-1-17,216r,1,
50,Que le mal que je ſent Le roy de paradis,13,l-216r-1-18,216r,1,
51,Vous veille confoꝛter Douce fille gentis,13,l-216r-1-19,216r,1,
52,Qu'au jour d'ui perdez .I. de vos meilleurs amis,13,l-216r-2-1,216r,2,
