line_no,text,lg,l_id,folio,col,speaker
1,Dieu et /ſa douce mere Que chaſcun doit amer,1,l-231r-1-1,231r,1,
2,Et /le baron ſaint Jaque De qui je veul parler,1,l-231r-1-2,231r,1,
3,Veille ſauver touz ceus Qui voudꝛont eſcouter,1,l-231r-1-3,231r,1,
4,.I. merveilleus example Ou bon feroit penſer,1,l-231r-1-4,231r,1,
5,D'une moult noble dame Fame de chevalier,2,l-231r-1-5,231r,1,
6,Que l'ennemi d'enfer Fiſt ſoutilment glacier,2,l-231r-1-6,231r,1,
7,Enmi conſentement De moꝛtelment pechier,2,l-231r-1-7,231r,1,
8,Mes ne fiſt pas le fet Ou ne li voult laiſſier,2,l-231r-1-8,231r,1,
9,Non pourquant fait l'eüſt Mais n'en out pas laiſir,3,l-231r-1-9,231r,1,
10,Trop laidement vouloit Son dꝛoit ſeigneur trair,3,l-231r-1-10,231r,1,
11,Mais puis ſ'en repenti Si l'en convint ſouffrir,3,l-231r-1-11,231r,1,
12,Crueuſe penitance Com vous poꝛrez oir,3,l-231r-1-12,231r,1,
13,Vous ſavez bien c'on dit En repꝛouv[i]er ſouvent,4,l-231r-1-13,231r,1,
14,Qui eſt bien ne ſe mueve Mes qui a mal ſe ſent,4,l-231r-1-14,231r,1,
15,Tantoſt ſ'en doit geter S'il eſt en aiſement,4,l-231r-1-15,231r,1,
16,Je le vous di pour tant Belle tres douce gent,4,l-231r-1-16,231r,1,
17,Que qui eſt en pechié Tantoſt ſ'en doit iſſir,5,l-231r-1-17,231r,1,
18,A chëoir n'a pas honte Si grant comme en geſir,5,l-231r-1-18,231r,1,
19,Aucuns ſe laiſſent Si en pechié endurcir,5,l-231r-1-19,231r,1,
20,Qu'a la grace de Dieu Ne puent revenir,5,l-231r-2-1,231r,2,
21,En la guyſe c'on dit Du /roy Antiocus,6,l-231r-2-2,231r,2,
22,Qui cuidoit plus valoir Que Dieu qui eſt laſſus,6,l-231r-2-3,231r,2,
23,De treſtous maus eſtoit Garniz et revetus,6,l-231r-2-4,231r,2,
24,Ne pꝛiſoit tout le monde Valliſſant .ii. feſtus,6,l-231r-2-5,231r,2,
25,Il voult les ſerjans Dieu En touz lieus tourmenter,7,l-231r-2-6,231r,2,
26,Plus fauſſe creature Ne povoit on trouver,7,l-231r-2-7,231r,2,
27,/Jherusalem cuida Une foiz graventer,7,l-231r-2-8,231r,2,
28,Mes /le douz roys des roys Ne le voult endurer,7,l-231r-2-9,231r,2,
29,Dieu laiſſe bien regner A la foyz faus gloutons,8,l-231r-2-10,231r,2,
30,Et leur donne des biens Tempoꝛielz plus qu'aus bons,8,l-231r-2-11,231r,2,
31,Mes en la fin ont il De leur fais guerredons,8,l-231r-2-12,231r,2,
32,Ainſi comme le roy De qui nous vous parlons,8,l-231r-2-13,231r,2,
33,Qui fiſt parmi ſa terre Mander toute ſa gent,9,l-231r-2-14,231r,2,
34,Car le pueple de Dieu Cuidoit metre a toꝛment,9,l-231r-2-15,231r,2,
35,On dit que ceuz qui ſuefrent Aſſez et longuement,9,l-231r-2-16,231r,2,
36,Que quant ce vient au foꝛt Trop euvrent cruelment,9,l-231r-2-17,231r,2,
37,Tout en ce point fiſt Diex Du roy que je vous dis,10,l-231r-2-18,231r,2,
38,Quant vit qu'en ſon malice Eſtoit ſi endurcis,10,l-231r-2-19,231r,2,
39,Un mal li envoia Dont il fu ſi acquis,10,l-231v-1-1,231v,1,
40,Qu'il n'out en tout ſon oſt Garſon tant fuſt chetis,10,l-231v-1-2,231v,1,
41,Qui ſ'apꝛochaſt de li Pour nule riens vivant,11,l-231v-1-3,231v,1,
