line_no,text,lg,l_id,folio,col,speaker
1,Ave tres excellente /Eſtoile pure et monde,1,l-152r-2-1,152r,2,
2,/Chaſtellaine des ciex /Sauuerreſſe du monde,1,l-152r-2-2,152r,2,
3,/Gardienne et /dame Du poꝛpis gloꝛieus,1,l-152r-2-3,152r,2,
4,Ou ſont vos eſleus Qui ne ſont enuieus,1,l-152r-2-4,152r,2,
5,Prophetizie des bons Fu de ce ſui je fis,1,l-152r-2-5,152r,2,
6,Que de /yeſſe n'eſtroit Une flour de grant pꝛis,1,l-152r-2-6,152r,2,
7,Et deſſus cele flour Si ſe repoſeroit,1,l-152r-2-7,152r,2,
8,Li ſouuerains eſpꝛis Dont tous biens deſcendꝛoit,1,l-152r-2-8,152r,2,
9,Cele flour vint de vous S'en ſommes empꝛainte,1,l-152r-2-9,152r,2,
10,Poꝛ l'amour de /vo fil Q[ua]t pour nous ſon coſté,1,l-152r-2-10,152r,2,
11,Fentre a /Longis Ce fu pour vous /Marie,1,l-152r-2-11,152r,2,
12,Benois ſoie li doulz fruis Dont iſſi tel lignie,1,l-152r-2-12,152r,2,
13,/Maria mere au /fil Dont la ſuſtance vient,2,l-152r-2-13,152r,2,
14,Au commun de ca jus Quant pour ſes filz nous tient,2,l-152v-1-1,152v,1,
15,Bien mouſtra clerement Que moult vous avoit chiere,2,l-152v-1-2,152v,1,
16,Quant en la ſainte crois Vous diſt a mate chiere,2,l-152v-1-3,152v,1,
17,Du /dous virge iehan /Fame vez cy ton fiex,2,l-152v-1-4,152v,1,
18,Puis a /iehan rediſt Qui tant eſt dous et piex,2,l-152v-1-5,152v,1,
19,Vez cy /ta mere /amis Je le te recommant,2,l-152v-1-6,152v,1,
20,/Royne ſans pareille S'il ne vous amaſt tant,2,l-152v-1-7,152v,1,
21,Ceſte recommandiſe Au deſtroit de la moꝛt,2,l-152v-1-8,152v,1,
22,N'eüſt faite et par ce Sathan n'ot nul remoꝛt,2,l-152v-1-9,152v,1,
23,E nous dont vous doit on Genoulz flechis loer,2,l-152v-1-10,152v,1,
