line_no,text,lg,l_id,folio,col,speaker
1,Vous qui volez oir Retenir et apꝛendꝛe,1,l-128r-1-5,128r,1,
2,.II. examples moult biaus Ou il n'a que repꝛendꝛe,1,l-128r-1-6,128r,1,
3,Diex doinſt que je les puiſſe Recoꝛder ſans meſpꝛendꝛe,1,l-128r-1-7,128r,1,
4,Et nous gart du malvais Qu'il ne nous puiſt ſouſpꝛe[n]dꝛe,1,l-128r-1-8,128r,1,
5,La pꝛemiere example vus dirai ſans mentir,2,l-128r-1-9,128r,1,
6,Oꝛ metez tous et toutes Les cuers a retenir,2,l-128r-1-10,128r,1,
7,Car aincois que de vous Me doie departir,2,l-128r-1-11,128r,1,
8,Vous dirai je tel choſe Dont grans biens puet venir,2,l-128r-1-12,128r,1,
9,La divine Eſcripture Nous en fait mencion,3,l-128r-2-1,128r,2,
10,D'un pꝛeudomme jadis Qui en devotion,3,l-128r-2-2,128r,2,
11,Priſt les dꝛaps et le pain D'une religion,3,l-128r-2-3,128r,2,
12,En /Nostre Dame miſt Toute ſ'entention.,3,l-128r-2-4,128r,2,
13,En /Nostre Dame amer Miſt ſon cuer et ſ'amoꝛ,4,l-128r-2-5,128r,2,
14,Devant ſon dous ymage Eſtoit et nuit et joꝛ.,4,l-128r-2-6,128r,2,
15,De la haire veſtir Souffri paine et doloꝛ,4,l-128r-2-7,128r,2,
16,De jeuner de veillier Ot tainte la coulour,4,l-128r-2-8,128r,2,
17,En /la Mere Dieu ot Son cuer ſi afichiés,5,l-128r-2-9,128r,2,
18,Qu'il amaſt miex avoir Tous les membꝛes trenchiez,5,l-128r-2-10,128r,2,
19,Que il la parjuraſt Ne n'en fuſt entechiez,5,l-128r-2-11,128r,2,
20,Mais d'une male tache Fu ſon coꝛps entechiez,5,l-128r-2-12,128r,2,
21,Le convers que je di Dont je fais remembꝛance,6,l-128r-2-13,128r,2,
22,Poꝛ riens ne pooit croire Ne n'avoit eſperance,6,l-128r-2-14,128r,2,
23,Qu'yaue benoite eüſt Ne vertu ne puiſſance,6,l-128r-2-15,128r,2,
24,Et diſoit que ja joꝛ Il n'i avroit creance,6,l-128r-2-16,128r,2,
25,Quant li pꝛeſtres getoit L'yaue par le mouſtier,7,l-128r-2-17,128r,2,
26,Ja cil ne l'apꝛochaſt Ains ſ'en traioit arrier,7,l-128r-2-18,128r,2,
27,En ſon pꝛopos diſoit Ja ne me quier moillier,7,l-128r-2-19,128r,2,
28,Car je n'ai pas fiance Qu'el me peüſt aidier,7,l-128v-1-1,128v,1,
29,Lonc temps a li convers Ceſte vie menee,8,l-128v-1-2,128v,1,
30,Diex qui ſcet de chaſcun Le cuer et la pensee,8,l-128v-1-3,128v,1,
31,Volt que la ferme foy Fuſt en ſon coꝛps entee,8,l-128v-1-4,128v,1,
32,Et la malvaiſe fuſt Toute de lui oſtee,8,l-128v-1-5,128v,1,
33,/Li dous roys gloꝛieus Qui tout ſcet et tout voit,9,l-128v-1-6,128v,1,
34,Si voult mouſtrer que foꝛce L'yaue benoite avoit,9,l-128v-1-7,128v,1,
35,Et poꝛquoi eſtablie En Sainte Egliſe eſtoit,9,l-128v-1-8,128v,1,
36,Dont chaſcuns Creſtiens Arrouſer ſe devoit,9,l-128v-1-9,128v,1,
37,Un jour fu li convers En ſa chambꝛe tous ſeulz,10,l-128v-1-10,128v,1,
38,En ſaluant /la Virge D'un ſalut gracieus,10,l-128v-1-11,128v,1,
39,Devant lui vit venir .I. grant poꝛc moult hydeus,10,l-128v-1-12,128v,1,
40,De l'autre part regarde Si en va choiſir .II.,10,l-128v-1-13,128v,1,
41,Devant li en po d'eure En vit plus de .vc.,11,l-128v-1-14,128v,1,
42,Chaſcun eſtoit plus Noir que pois ne arremens,11,l-128v-1-15,128v,1,
43,Le convers aſſaillirent Environ de tous ſens,11,l-128v-1-16,128v,1,
44,Poꝛ ce qu'il le voloient Devourer a leurs dens,11,l-128v-1-17,128v,1,
45,Onques n'i ot celui Qui le peüſt touchier,12,l-128v-1-18,128v,1,
46,Juſqu'a tant que le meſtre Vint tout au derrenier,12,l-128v-1-19,128v,1,
47,.I. croc de fer poꝛtoit Moult grant cel adverſier,12,l-128v-2-1,128v,2,
48,Droit au convers ſ'en ſault Si le va acrochier,12,l-128v-2-2,128v,2,
49,A terre l'abatirent Li autre l'apꝛochierent,13,l-128v-2-3,128v,2,
50,Loꝛs pꝛennent le convers Et ſi le defoulerent,13,l-128v-2-4,128v,2,
51,Li uns encontre l'autre Laidement le geterent,13,l-128v-2-5,128v,2,
52,Et d'oꝛribles tourmens Foꝛment le tourmenterent,13,l-128v-2-6,128v,2,
53,Li convers en ſon cuer /Nostre Dame apela,14,l-128v-2-7,128v,2,
54,Et l'Ave /Maria En ſon cuer recoꝛda,14,l-128v-2-8,128v,2,
55,Hé fait il /douce Dame /Que chaſcuns pꝛier doit,14,l-128v-2-9,128v,2,
56,Se ne me ſecourez Je moꝛrai oꝛendꝛoit,14,l-128v-2-10,128v,2,
57,Ce fu par le voloir /Le Pere tout puiſſant,15,l-128v-2-11,128v,2,
58,Pour celi chaſtier Des cele heure en avant,15,l-128v-2-12,128v,2,
59,Mais /la Virge Marie Pria tant /ſon enfant,15,l-128v-2-13,128v,2,
60,Qu'ele peüſt ſecoꝛre Et vengier ſon ſergent,15,l-128v-2-14,128v,2,
61,Faites vostre voloir /Mere ce dit /Jhesus,16,l-128v-2-15,128v,2,
62,Loꝛs deſcendi /la Dame De paradis laſſus,16,l-128v-2-16,128v,2,
63,Entre les ennemis Qui eſtoient ca jus,16,l-128v-2-17,128v,2,
64,Si toſt comme il la virent Chaſcuns fu eſp[er]dus,16,l-128v-2-18,128v,2,
65,/La douce Mere Dieu Le convers garanti,17,l-128v-2-19,128v,2,
